,doc_id,item,category,amount,price,discount
25,CH-8_2-2025-04-24-000011,"Сыр твердый ВЕЛИКИЕ ЛУКИ Parmesan 40%, 3 месяца, без змж, 180г",Сыры,2,271.99,0.0
26,CH-8_2-2025-04-24-000011,"Сыр DORBLU с голубой плесенью 50%, без змж, 100г",Сыры,2,331.99,0.0
27,CH-8_2-2025-04-24-000011,"Вино J.P.CHENET Делишес Медиум Свит красное полусладкое, 0.75л",Алкоголь,3,999.99,0.03
28,CH-8_2-2025-04-24-000012,"Огурцы Луховицкие, 450г",Овощи и фрукты,1,280.99,0.0
29,CH-8_2-2025-04-24-000013,"Водка FINLANDIA 40%, 0.7л",Алкоголь,3,1449.99,0.03
30,CH-8_2-2025-04-24-000014,"Коньяк САРАДЖИШВИЛИ ХО Грузинский марочный старый КС 10 лет 40%, п/у, 0.5л",Алкоголь,4,4499.9,0.03
31,CH-8_2-2025-04-24-000015,"Сосиски ОКРАИНА Венские, 380г",Колбаса и сосиски,2,519.99,0.0
32,CH-8_2-2025-04-24-000015,Виски JACK DANIEL'S Tennessee Whiskey 1л,Алкоголь,4,2899.99,0.03
33,CH-8_2-2025-04-24-000015,"Хлеб Нордик с орехами и сухофруктами на закваске, 170г",Хлеб и выпечка,3,99.99,0.03
34,CH-8_2-2025-04-24-000015,"Колбаса сыровяленая CASADEMONT Сальчичон Монтанья Экстра, 250г",Колбаса и сосиски,4,656.99,0.03
35,CH-8_2-2025-04-24-000016,"Редис, 500г",Овощи и фрукты,3,199.99,0.03
36,CH-8_2-2025-04-24-000017,"Лаваш РИЖСКИЙ ХЛЕБ Армянский ручной работы, 300г",Хлеб и выпечка,5,73.99,0.05
37,CH-8_2-2025-04-24-000018,"Огурцы Луховицкие, 450г",Овощи и фрукты,5,280.99,0.05
38,CH-8_2-2025-04-24-000019,"Сыр твердый ВЕЛИКИЕ ЛУКИ Parmesan 40%, 3 месяца, без змж, 180г",Сыры,4,271.99,0.03
39,CH-8_2-2025-04-24-000019,"Масло сливочное СЕЛО ЗЕЛЕНОЕ 82.5%, без змж, 175г",Молочные продукты,3,292.99,0.03
40,CH-8_2-2025-04-24-000020,"Сыр УМАЛАТ Сулугуни 45%, без змж, 280г",Сыры,5,339.99,0.05
41,CH-8_2-2025-04-24-000021,"Томаты сливовидные ФЛАМЕНКО, 450г",Овощи и фрукты,1,298.99,0.0
42,CH-8_2-2025-04-24-000021,"Сыр творожный BONFESTO Кремчиз 70%, без змж, 400г",Сыры,2,308.99,0.0
43,CH-8_2-2025-04-24-000022,"Колбаса вареная ДЫМОВ Докторская ГОСТ, 500г",Колбаса и сосиски,2,335.99,0.0
44,CH-8_2-2025-04-24-000023,"Сыр DORBLU с голубой плесенью 50%, без змж, 100г",Сыры,3,331.99,0.03
45,CH-8_2-2025-04-24-000023,"Сметана МЗ Пискаревский 15%, безмж, 450г",Молочные продукты,1,124.99,0.0
46,CH-8_2-2025-04-24-000024,"Колбаса сыровяленая CASADEMONT Сальчичон Монтанья Экстра, 250г",Колбаса и сосиски,5,656.99,0.05
47,CH-8_2-2025-04-24-000025,"Сало БАХРУШИНЪ с гималайской солью, 280г",Колбаса и сосиски,1,436.99,0.0
48,CH-8_2-2025-04-24-000026,"Сыр УМАЛАТ Сулугуни 45%, без змж, 280г",Сыры,2,339.99,0.0
49,CH-8_2-2025-04-24-000026,"Масло сливочное СЕЛО ЗЕЛЕНОЕ 82.5%, без змж, 175г",Молочные продукты,3,292.99,0.03
50,CH-8_2-2025-04-24-000026,"Хлебец АРНАУТ Ленинградский, 280г",Хлеб и выпечка,4,108.99,0.03
51,CH-8_2-2025-04-24-000027,"Сыр DORBLU с голубой плесенью 50%, без змж, 100г",Сыры,2,331.99,0.0
52,CH-8_2-2025-04-24-000027,"Томаты черри ВАУ круглые красные, 200г",Овощи и фрукты,1,252.99,0.0
53,CH-8_2-2025-04-24-000028,"Томаты сливовидные ФЛАМЕНКО, 450г",Овощи и фрукты,1,298.99,0.0
54,CH-8_2-2025-04-24-000029,"Сало БАХРУШИНЪ с гималайской солью, 280г",Колбаса и сосиски,3,436.99,0.03
55,CH-8_2-2025-04-24-000030,"Сало БАХРУШИНЪ с гималайской солью, 280г",Колбаса и сосиски,1,436.99,0.0
56,CH-8_2-2025-04-24-000031,"Масло сливочное СЕЛО ЗЕЛЕНОЕ 82.5%, без змж, 175г",Молочные продукты,1,292.99,0.0
57,CH-8_2-2025-04-24-000032,"Сыр DORBLU с голубой плесенью 50%, без змж, 100г",Сыры,4,331.99,0.03
58,CH-8_2-2025-04-24-000032,"Хлеб Нордик с орехами и сухофруктами на закваске, 170г",Хлеб и выпечка,1,99.99,0.0
59,CH-8_2-2025-04-24-000033,"Вино игристое MARTINI Asti белое сладкое, 0.75л",Алкоголь,1,1499.99,0.0
60,CH-8_2-2025-04-24-000034,"Творог СВЕЖЕЕ ЗАВТРА 5%, без змж, 200г",Молочные продукты,3,108.99,0.03
61,CH-8_2-2025-04-24-000035,"Сыр из козьего молока БЕЛОЕ ЗОЛОТО Грана Кози Леварден 50%, без змж, 150г",Сыры,4,417.99,0.03
62,CH-8_2-2025-04-24-000035,"Хлеб заварной ХЛЕБНЫЙ ДОМ Заквасный без хлебопекарных дрожжей в упаковке, в нарезке, 350г",Хлеб и выпечка,4,72.99,0.03
63,CH-8_2-2025-04-24-000035,"Перец микс, 2шт",Овощи и фрукты,4,151.99,0.03
64,CH-8_2-2025-04-24-000036,"Вино игристое MARTINI Asti белое сладкое, 0.75л",Алкоголь,3,1499.99,0.03
65,CH-8_2-2025-04-24-000036,"Биопродукт кефирный БИОБАЛАНС 1%, без змж, 930г",Молочные продукты,1,122.99,0.0
66,CH-8_2-2025-04-24-000036,"Колбаса вареная ДЫМОВ Докторская ГОСТ, 500г",Колбаса и сосиски,3,335.99,0.03
67,CH-8_2-2025-04-24-000037,"Ветчина из окорока PREMIUM CLUB нарезка, 170г",Колбаса и сосиски,1,225.99,0.0
68,CH-8_2-2025-04-24-000037,Виски JACK DANIEL'S Tennessee Whiskey 1л,Алкоголь,5,2899.99,0.05
69,CH-8_2-2025-04-24-000037,"Вино игристое MARTINI Asti белое сладкое, 0.75л",Алкоголь,3,1499.99,0.03
70,CH-8_2-2025-04-24-000037,"Молоко пастеризованное ПРОСТОКВАШИНО 2,5%, без змж, 930мл",Молочные продукты,3,97.99,0.03
71,CH-8_2-2025-04-24-000037,"Сыр из козьего молока БЕЛОЕ ЗОЛОТО Грана Кози Леварден 50%, без змж, 150г",Сыры,5,417.99,0.05
72,CH-8_2-2025-04-24-000038,"Сыр DORBLU с голубой плесенью 50%, без змж, 100г",Сыры,2,331.99,0.0
73,CH-8_2-2025-04-24-000039,"Биопродукт кефирный БИОБАЛАНС 1%, без змж, 930г",Молочные продукты,3,122.99,0.03
74,CH-8_2-2025-04-24-000039,"Хлебец АРНАУТ Ленинградский, 280г",Хлеб и выпечка,4,108.99,0.03
75,CH-8_2-2025-04-24-000039,"Хлеб Нордик с орехами и сухофруктами на закваске, 170г",Хлеб и выпечка,2,99.99,0.0
76,CH-8_2-2025-04-24-000040,"Коньяк САРАДЖИШВИЛИ ХО Грузинский марочный старый КС 10 лет 40%, п/у, 0.5л",Алкоголь,3,4499.9,0.03
77,CH-8_2-2025-04-24-000041,"Коньяк САРАДЖИШВИЛИ ХО Грузинский марочный старый КС 10 лет 40%, п/у, 0.5л",Алкоголь,2,4499.9,0.0
78,CH-8_2-2025-04-24-000041,"Сыр из козьего молока БЕЛОЕ ЗОЛОТО Грана Кози Леварден 50%, без змж, 150г",Сыры,1,417.99,0.0
79,CH-8_2-2025-04-24-000042,"Кольцо песочное ДАРНИЦА, классическое с обжаренным арахисом, 80г",Хлеб и выпечка,2,50.99,0.0
80,CH-8_2-2025-04-24-000042,"Творог СВЕЖЕЕ ЗАВТРА 5%, без змж, 200г",Молочные продукты,1,108.99,0.0
81,CH-8_2-2025-04-24-000042,"Биопродукт кефирный БИОБАЛАНС 1%, без змж, 930г",Молочные продукты,4,122.99,0.03
82,CH-8_2-2025-04-24-000043,"Колбаса сыровяленая CASADEMONT Сальчичон Монтанья Экстра, 250г",Колбаса и сосиски,1,656.99,0.0
83,CH-8_2-2025-04-24-000044,"Сало БАХРУШИНЪ с гималайской солью, 280г",Колбаса и сосиски,5,436.99,0.05
84,CH-8_2-2025-04-24-000045,"Сыр творожный BONFESTO Кремчиз 70%, без змж, 400г",Сыры,2,308.99,0.0
85,CH-8_2-2025-04-24-000045,"Ветчина из окорока PREMIUM CLUB нарезка, 170г",Колбаса и сосиски,3,225.99,0.03
86,CH-8_2-2025-04-24-000046,"Редис, 500г",Овощи и фрукты,5,199.99,0.05
87,CH-8_2-2025-04-24-000046,"Огурцы Луховицкие, 450г",Овощи и фрукты,1,280.99,0.0
88,CH-8_2-2025-04-24-000047,"Огурцы Луховицкие, 450г",Овощи и фрукты,3,280.99,0.03
89,CH-8_2-2025-04-24-000047,"Колбаса сыровяленая CASADEMONT Сальчичон Монтанья Экстра, 250г",Колбаса и сосиски,1,656.99,0.0
90,CH-8_2-2025-04-24-000047,"Колбаса вареная ДЫМОВ Докторская ГОСТ, 500г",Колбаса и сосиски,4,335.99,0.03
91,CH-8_2-2025-04-24-000047,"Сыр твердый ВЕЛИКИЕ ЛУКИ Parmesan 40%, 3 месяца, без змж, 180г",Сыры,4,271.99,0.03
92,CH-8_2-2025-04-24-000048,"Сыр из козьего молока БЕЛОЕ ЗОЛОТО Грана Кози Леварден 50%, без змж, 150г",Сыры,1,417.99,0.0
93,CH-8_2-2025-04-24-000048,"Сыр творожный BONFESTO Кремчиз 70%, без змж, 400г",Сыры,2,308.99,0.0
94,CH-8_2-2025-04-24-000048,"Редис, 500г",Овощи и фрукты,4,199.99,0.03
95,CH-8_2-2025-04-24-000049,"Творог СВЕЖЕЕ ЗАВТРА 5%, без змж, 200г",Молочные продукты,3,108.99,0.03
96,CH-8_2-2025-04-24-000050,"Молоко пастеризованное ПРОСТОКВАШИНО 2,5%, без змж, 930мл",Молочные продукты,4,97.99,0.03
97,CH-8_2-2025-04-24-000051,"Сосиски ОКРАИНА Венские, 380г",Колбаса и сосиски,2,519.99,0.0
98,CH-8_2-2025-04-24-000052,"Сало БАХРУШИНЪ с гималайской солью, 280г",Колбаса и сосиски,3,436.99,0.03
99,CH-8_2-2025-04-24-000053,"Хлебец АРНАУТ Ленинградский, 280г",Хлеб и выпечка,1,108.99,0.0
100,CH-8_2-2025-04-24-000053,"Вино J.P.CHENET Делишес Медиум Свит красное полусладкое, 0.75л",Алкоголь,1,999.99,0.0
101,CH-8_2-2025-04-24-000053,"Молоко пастеризованное ПРОСТОКВАШИНО 2,5%, без змж, 930мл",Молочные продукты,1,97.99,0.0
102,CH-8_2-2025-04-24-000054,"Колбаса вареная ДЫМОВ Докторская ГОСТ, 500г",Колбаса и сосиски,5,335.99,0.05
103,CH-8_2-2025-04-24-000054,"Сыр DORBLU с голубой плесенью 50%, без змж, 100г",Сыры,5,331.99,0.05
104,CH-8_2-2025-04-24-000055,"Томаты черри ВАУ круглые красные, 200г",Овощи и фрукты,1,252.99,0.0
105,CH-8_2-2025-04-24-000055,Виски JACK DANIEL'S Tennessee Whiskey 1л,Алкоголь,4,2899.99,0.03
106,CH-8_2-2025-04-24-000055,"Ветчина из окорока PREMIUM CLUB нарезка, 170г",Колбаса и сосиски,3,225.99,0.03
107,CH-8_2-2025-04-24-000056,"Водка FINLANDIA 40%, 0.7л",Алкоголь,3,1449.99,0.03
108,CH-8_2-2025-04-24-000056,"Биопродукт кефирный БИОБАЛАНС 1%, без змж, 930г",Молочные продукты,5,122.99,0.05
109,CH-8_2-2025-04-24-000057,Виски JACK DANIEL'S Tennessee Whiskey 1л,Алкоголь,2,2899.99,0.0
110,CH-8_2-2025-04-24-000057,"Сыр твердый ВЕЛИКИЕ ЛУКИ Parmesan 40%, 3 месяца, без змж, 180г",Сыры,2,271.99,0.0
111,CH-8_2-2025-04-24-000057,"Сыр творожный BONFESTO Кремчиз 70%, без змж, 400г",Сыры,2,308.99,0.0
112,CH-8_2-2025-04-24-000057,"Коньяк САРАДЖИШВИЛИ ХО Грузинский марочный старый КС 10 лет 40%, п/у, 0.5л",Алкоголь,4,4499.9,0.03
113,CH-8_2-2025-04-24-000058,"Биопродукт кефирный БИОБАЛАНС 1%, без змж, 930г",Молочные продукты,3,122.99,0.03
