,doc_id,item,category,amount,price,discount
76,CH-1_3-2025-04-24-000037,"Коньяк САРАДЖИШВИЛИ ХО Грузинский марочный старый КС 10 лет 40%, п/у, 0.5л",Алкоголь,4,4499.9,0.03
77,CH-1_3-2025-04-24-000038,"Перец микс, 2шт",Овощи и фрукты,2,151.99,0.0
78,CH-1_3-2025-04-24-000038,"Сыр творожный BONFESTO Кремчиз 70%, без змж, 400г",Сыры,1,308.99,0.0
79,CH-1_3-2025-04-24-000039,"Водка FINLANDIA 40%, 0.7л",Алкоголь,4,1449.99,0.03
80,CH-1_3-2025-04-24-000040,"Биопродукт кефирный БИОБАЛАНС 1%, без змж, 930г",Молочные продукты,4,122.99,0.03
81,CH-1_3-2025-04-24-000040,"Биопродукт кефирный БИОБАЛАНС 1%, без змж, 930г",Молочные продукты,3,122.99,0.03
82,CH-1_3-2025-04-24-000040,"Сосиски ОКРАИНА Венские, 380г",Колбаса и сосиски,3,519.99,0.03
83,CH-1_3-2025-04-24-000041,"Молоко пастеризованное ПРОСТОКВАШИНО 2,5%, без змж, 930мл",Молочные продукты,4,97.99,0.03
84,CH-1_3-2025-04-24-000042,"Ветчина из окорока PREMIUM CLUB нарезка, 170г",Колбаса и сосиски,4,225.99,0.03
85,CH-1_3-2025-04-24-000042,"Хлеб Нордик с орехами и сухофруктами на закваске, 170г",Хлеб и выпечка,3,99.99,0.03
86,CH-1_3-2025-04-24-000042,"Томаты сливовидные ФЛАМЕНКО, 450г",Овощи и фрукты,4,298.99,0.03
87,CH-1_3-2025-04-24-000042,"Томаты сливовидные ФЛАМЕНКО, 450г",Овощи и фрукты,3,298.99,0.03
88,CH-1_3-2025-04-24-000043,"Хлебец АРНАУТ Ленинградский, 280г",Хлеб и выпечка,4,108.99,0.03
89,CH-1_3-2025-04-24-000044,"Творог СВЕЖЕЕ ЗАВТРА 5%, без змж, 200г",Молочные продукты,1,108.99,0.0
90,CH-1_3-2025-04-24-000045,"Сало БАХРУШИНЪ с гималайской солью, 280г",Колбаса и сосиски,4,436.99,0.03
91,CH-1_3-2025-04-24-000046,"Творог СВЕЖЕЕ ЗАВТРА 5%, без змж, 200г",Молочные продукты,1,108.99,0.0
92,CH-1_3-2025-04-24-000046,"Редис, 500г",Овощи и фрукты,4,199.99,0.03
93,CH-1_3-2025-04-24-000046,"Перец микс, 2шт",Овощи и фрукты,3,151.99,0.03
94,CH-1_3-2025-04-24-000046,"Сыр DORBLU с голубой плесенью 50%, без змж, 100г",Сыры,1,331.99,0.0
95,CH-1_3-2025-04-24-000046,"Хлеб Нордик с орехами и сухофруктами на закваске, 170г",Хлеб и выпечка,2,99.99,0.0
96,CH-1_3-2025-04-24-000047,"Сыр DORBLU с голубой плесенью 50%, без змж, 100г",Сыры,2,331.99,0.0
97,CH-1_3-2025-04-24-000047,"Сосиски ОКРАИНА Венские, 380г",Колбаса и сосиски,2,519.99,0.0
98,CH-1_3-2025-04-24-000047,"Кольцо песочное ДАРНИЦА, классическое с обжаренным арахисом, 80г",Хлеб и выпечка,1,50.99,0.0
99,CH-1_3-2025-04-24-000047,"Коньяк САРАДЖИШВИЛИ ХО Грузинский марочный старый КС 10 лет 40%, п/у, 0.5л",Алкоголь,4,4499.9,0.03
100,CH-1_3-2025-04-24-000048,"Водка FINLANDIA 40%, 0.7л",Алкоголь,5,1449.99,0.05
101,CH-1_3-2025-04-24-000049,Виски JACK DANIEL'S Tennessee Whiskey 1л,Алкоголь,2,2899.99,0.0
102,CH-1_3-2025-04-24-000050,"Творог СВЕЖЕЕ ЗАВТРА 5%, без змж, 200г",Молочные продукты,4,108.99,0.03
103,CH-1_3-2025-04-24-000051,"Сыр УМАЛАТ Сулугуни 45%, без змж, 280г",Сыры,1,339.99,0.0
104,CH-1_3-2025-04-24-000052,"Лаваш РИЖСКИЙ ХЛЕБ Армянский ручной работы, 300г",Хлеб и выпечка,3,73.99,0.03
105,CH-1_3-2025-04-24-000053,"Томаты сливовидные ФЛАМЕНКО, 450г",Овощи и фрукты,1,298.99,0.0
106,CH-1_3-2025-04-24-000054,"Сыр твердый ВЕЛИКИЕ ЛУКИ Parmesan 40%, 3 месяца, без змж, 180г",Сыры,1,271.99,0.0
107,CH-1_3-2025-04-24-000055,"Редис, 500г",Овощи и фрукты,5,199.99,0.05
108,CH-1_3-2025-04-24-000055,"Редис, 500г",Овощи и фрукты,2,199.99,0.0
109,CH-1_3-2025-04-24-000056,"Хлебец АРНАУТ Ленинградский, 280г",Хлеб и выпечка,5,108.99,0.05
110,CH-1_3-2025-04-24-000056,"Творог СВЕЖЕЕ ЗАВТРА 5%, без змж, 200г",Молочные продукты,1,108.99,0.0
111,CH-1_3-2025-04-24-000057,"Вино игристое MARTINI Asti белое сладкое, 0.75л",Алкоголь,5,1499.99,0.05
112,CH-1_3-2025-04-24-000057,"Биопродукт кефирный БИОБАЛАНС 1%, без змж, 930г",Молочные продукты,4,122.99,0.03
113,CH-1_3-2025-04-24-000058,"Хлеб Нордик с орехами и сухофруктами на закваске, 170г",Хлеб и выпечка,5,99.99,0.05
114,CH-1_3-2025-04-24-000058,"Сыр из козьего молока БЕЛОЕ ЗОЛОТО Грана Кози Леварден 50%, без змж, 150г",Сыры,3,417.99,0.03
115,CH-1_3-2025-04-24-000059,"Перец микс, 2шт",Овощи и фрукты,5,151.99,0.05
116,CH-1_3-2025-04-24-000059,Виски JACK DANIEL'S Tennessee Whiskey 1л,Алкоголь,1,2899.99,0.0
117,CH-1_3-2025-04-24-000060,"Масло сливочное СЕЛО ЗЕЛЕНОЕ 82.5%, без змж, 175г",Молочные продукты,4,292.99,0.03
118,CH-1_3-2025-04-24-000061,"Сыр УМАЛАТ Сулугуни 45%, без змж, 280г",Сыры,2,339.99,0.0
119,CH-1_3-2025-04-24-000062,"Масло сливочное СЕЛО ЗЕЛЕНОЕ 82.5%, без змж, 175г",Молочные продукты,2,292.99,0.0
120,CH-1_3-2025-04-24-000063,"Сыр творожный BONFESTO Кремчиз 70%, без змж, 400г",Сыры,2,308.99,0.0
121,CH-1_3-2025-04-24-000063,"Сыр УМАЛАТ Сулугуни 45%, без змж, 280г",Сыры,4,339.99,0.03
122,CH-1_3-2025-04-24-000064,"Сало БАХРУШИНЪ с гималайской солью, 280г",Колбаса и сосиски,1,436.99,0.0
123,CH-1_3-2025-04-24-000065,"Хлеб заварной ХЛЕБНЫЙ ДОМ Заквасный без хлебопекарных дрожжей в упаковке, в нарезке, 350г",Хлеб и выпечка,1,72.99,0.0
124,CH-1_3-2025-04-24-000066,"Сыр DORBLU с голубой плесенью 50%, без змж, 100г",Сыры,2,331.99,0.0
125,CH-1_3-2025-04-24-000067,"Огурцы Луховицкие, 450г",Овощи и фрукты,2,280.99,0.0
126,CH-1_3-2025-04-24-000067,"Колбаса вареная ДЫМОВ Докторская ГОСТ, 500г",Колбаса и сосиски,3,335.99,0.03
127,CH-1_3-2025-04-24-000067,"Хлеб Нордик с орехами и сухофруктами на закваске, 170г",Хлеб и выпечка,5,99.99,0.05
128,CH-1_3-2025-04-24-000067,Виски JACK DANIEL'S Tennessee Whiskey 1л,Алкоголь,5,2899.99,0.05
129,CH-1_3-2025-04-24-000067,"Хлебец АРНАУТ Ленинградский, 280г",Хлеб и выпечка,2,108.99,0.0
130,CH-1_3-2025-04-24-000067,"Сало БАХРУШИНЪ с гималайской солью, 280г",Колбаса и сосиски,2,436.99,0.0
131,CH-1_3-2025-04-24-000068,"Творог СВЕЖЕЕ ЗАВТРА 5%, без змж, 200г",Молочные продукты,3,108.99,0.03
132,CH-1_3-2025-04-24-000068,"Редис, 500г",Овощи и фрукты,3,199.99,0.03
133,CH-1_3-2025-04-24-000069,"Сало БАХРУШИНЪ с гималайской солью, 280г",Колбаса и сосиски,2,436.99,0.0
134,CH-1_3-2025-04-24-000070,"Огурцы Луховицкие, 450г",Овощи и фрукты,3,280.99,0.03
135,CH-1_3-2025-04-24-000071,"Перец микс, 2шт",Овощи и фрукты,4,151.99,0.03
