,doc_id,item,category,amount,price,discount
31,CH-9_4-2025-04-23-000015,"Вино игристое MARTINI Asti белое сладкое, 0.75л",Алкоголь,2,1499.99,0.0
32,CH-9_4-2025-04-23-000015,"Сало БАХРУШИНЪ с гималайской солью, 280г",Колбаса и сосиски,1,436.99,0.0
33,CH-9_4-2025-04-23-000016,"Перец микс, 2шт",Овощи и фрукты,1,252.99,0.0
34,CH-9_4-2025-04-23-000017,"Водка FINLANDIA 40%, 0.7л",Алкоголь,4,1499.99,0.03
35,CH-9_4-2025-04-23-000018,"Сметана МЗ Пискаревский 15%, безмж, 450г",Молочные продукты,5,108.99,0.05
36,CH-9_4-2025-04-23-000019,"Молоко пастеризованное ПРОСТОКВАШИНО 2,5%, без змж, 930мл",Молочные продукты,3,97.99,0.03
37,CH-9_4-2025-04-23-000020,"Томаты черри ВАУ круглые красные, 200г",Овощи и фрукты,2,199.99,0.0
38,CH-9_4-2025-04-23-000020,"Молоко пастеризованное ПРОСТОКВАШИНО 2,5%, без змж, 930мл",Молочные продукты,1,122.99,0.0
39,CH-9_4-2025-04-23-000020,"Вино J.P.CHENET Делишес Медиум Свит красное полусладкое, 0.75л",Алкоголь,5,4499.9,0.05
40,CH-9_4-2025-04-23-000021,"Хлеб заварной ХЛЕБНЫЙ ДОМ Заквасный без хлебопекарных дрожжей в упаковке, в нарезке, 350г",Хлеб и выпечка,1,108.99,0.0
41,CH-9_4-2025-04-23-000021,"Хлебец АРНАУТ Ленинградский, 280г",Хлеб и выпечка,5,73.99,0.05
42,CH-9_4-2025-04-23-000021,"Ветчина из окорока PREMIUM CLUB нарезка, 170г",Колбаса и сосиски,3,225.99,0.03
43,CH-9_4-2025-04-23-000021,"Коньяк САРАДЖИШВИЛИ ХО Грузинский марочный старый КС 10 лет 40%, п/у, 0.5л",Алкоголь,3,1499.99,0.03
44,CH-9_4-2025-04-23-000021,"Лаваш РИЖСКИЙ ХЛЕБ Армянский ручной работы, 300г",Хлеб и выпечка,5,73.99,0.05
45,CH-9_4-2025-04-23-000022,"Хлеб Нордик с орехами и сухофруктами на закваске, 170г",Хлеб и выпечка,3,73.99,0.03
46,CH-9_4-2025-04-23-000022,"Сыр DORBLU с голубой плесенью 50%, без змж, 100г",Сыры,2,308.99,0.0
47,CH-9_4-2025-04-23-000022,"Коньяк САРАДЖИШВИЛИ ХО Грузинский марочный старый КС 10 лет 40%, п/у, 0.5л",Алкоголь,4,4499.9,0.03
48,CH-9_4-2025-04-23-000022,"Биопродукт кефирный БИОБАЛАНС 1%, без змж, 930г",Молочные продукты,5,108.99,0.05
49,CH-9_4-2025-04-23-000022,"Ветчина из окорока PREMIUM CLUB нарезка, 170г",Колбаса и сосиски,2,436.99,0.0
50,CH-9_4-2025-04-23-000022,"Редис, 500г",Овощи и фрукты,5,298.99,0.05
51,CH-9_4-2025-04-23-000022,"Колбаса сыровяленая CASADEMONT Сальчичон Монтанья Экстра, 250г",Колбаса и сосиски,2,519.0,0.0
52,CH-9_4-2025-04-23-000023,"Томаты сливовидные ФЛАМЕНКО, 450г",Овощи и фрукты,1,252.99,0.0
53,CH-9_4-2025-04-23-000024,"Томаты сливовидные ФЛАМЕНКО, 450г",Овощи и фрукты,3,280.99,0.03
54,CH-9_4-2025-04-23-000025,"Редис, 500г",Овощи и фрукты,2,280.99,0.0
55,CH-9_4-2025-04-23-000026,"Хлеб Нордик с орехами и сухофруктами на закваске, 170г",Хлеб и выпечка,2,108.99,0.0
56,CH-9_4-2025-04-23-000026,"Хлеб Нордик с орехами и сухофруктами на закваске, 170г",Хлеб и выпечка,4,72.99,0.03
57,CH-9_4-2025-04-23-000026,"Редис, 500г",Овощи и фрукты,4,298.99,0.03
58,CH-9_4-2025-04-23-000026,"Лаваш РИЖСКИЙ ХЛЕБ Армянский ручной работы, 300г",Хлеб и выпечка,1,50.99,0.0
59,CH-9_4-2025-04-23-000027,"Сыр творожный BONFESTO Кремчиз 70%, без змж, 400г",Сыры,4,417.99,0.03
60,CH-9_4-2025-04-23-000028,"Сыр УМАЛАТ Сулугуни 45%, без змж, 280г",Сыры,3,339.99,0.03
61,CH-9_4-2025-04-23-000029,"Редис, 500г",Овощи и фрукты,4,252.99,0.03
62,CH-9_4-2025-04-23-000029,"Перец микс, 2шт",Овощи и фрукты,4,298.99,0.03
63,CH-9_4-2025-04-23-000030,"Хлеб Нордик с орехами и сухофруктами на закваске, 170г",Хлеб и выпечка,1,99.99,0.0
64,CH-9_4-2025-04-23-000031,Виски JACK DANIEL'S Tennessee Whiskey 1л,Алкоголь,3,2899.99,0.03
65,CH-9_4-2025-04-23-000031,"Сыр из козьего молока БЕЛОЕ ЗОЛОТО Грана Кози Леварден 50%, без змж, 150г",Сыры,5,331.99,0.05
66,CH-9_4-2025-04-23-000031,"Сыр из козьего молока БЕЛОЕ ЗОЛОТО Грана Кози Леварден 50%, без змж, 150г",Сыры,3,331.99,0.03
67,CH-9_4-2025-04-23-000032,"Сыр из козьего молока БЕЛОЕ ЗОЛОТО Грана Кози Леварден 50%, без змж, 150г",Сыры,4,339.99,0.03
68,CH-9_4-2025-04-23-000032,"Кольцо песочное ДАРНИЦА, классическое с обжаренным арахисом, 80г",Хлеб и выпечка,2,72.99,0.0
69,CH-9_4-2025-04-23-000033,"Водка FINLANDIA 40%, 0.7л",Алкоголь,3,1449.99,0.03
70,CH-9_4-2025-04-23-000033,"Редис, 500г",Овощи и фрукты,2,199.99,0.0
71,CH-9_4-2025-04-23-000033,Виски JACK DANIEL'S Tennessee Whiskey 1л,Алкоголь,2,999.99,0.0
72,CH-9_4-2025-04-23-000034,"Колбаса сыровяленая CASADEMONT Сальчичон Монтанья Экстра, 250г",Колбаса и сосиски,2,519.0,0.0
73,CH-9_4-2025-04-23-000035,"Перец микс, 2шт",Овощи и фрукты,4,199.99,0.03
74,CH-9_4-2025-04-23-000036,"Сосиски ОКРАИНА Венские, 380г",Колбаса и сосиски,1,436.99,0.0
75,CH-9_4-2025-04-23-000037,"Творог СВЕЖЕЕ ЗАВТРА 5%, без змж, 200г",Молочные продукты,4,292.99,0.03
76,CH-9_4-2025-04-23-000037,"Биопродукт кефирный БИОБАЛАНС 1%, без змж, 930г",Молочные продукты,4,124.99,0.03
77,CH-9_4-2025-04-23-000038,"Хлеб Нордик с орехами и сухофруктами на закваске, 170г",Хлеб и выпечка,5,72.99,0.05
78,CH-9_4-2025-04-23-000039,"Сосиски ОКРАИНА Венские, 380г",Колбаса и сосиски,4,335.99,0.03
79,CH-9_4-2025-04-23-000040,"Лаваш РИЖСКИЙ ХЛЕБ Армянский ручной работы, 300г",Хлеб и выпечка,4,108.99,0.03
80,CH-9_4-2025-04-23-000041,"Сыр твердый ВЕЛИКИЕ ЛУКИ Parmesan 40%, 3 месяца, без змж, 180г",Сыры,2,331.99,0.0
81,CH-9_4-2025-04-23-000041,"Сыр твердый ВЕЛИКИЕ ЛУКИ Parmesan 40%, 3 месяца, без змж, 180г",Сыры,1,271.99,0.0
82,CH-9_4-2025-04-23-000042,"Масло сливочное СЕЛО ЗЕЛЕНОЕ 82.5%, без змж, 175г",Молочные продукты,3,292.99,0.03
83,CH-9_4-2025-04-23-000042,"Творог СВЕЖЕЕ ЗАВТРА 5%, без змж, 200г",Молочные продукты,1,122.99,0.0
84,CH-9_4-2025-04-23-000042,"Молоко пастеризованное ПРОСТОКВАШИНО 2,5%, без змж, 930мл",Молочные продукты,5,124.99,0.05
85,CH-9_4-2025-04-23-000043,"Сыр творожный BONFESTO Кремчиз 70%, без змж, 400г",Сыры,2,331.99,0.0
86,CH-9_4-2025-04-23-000043,"Хлеб Нордик с орехами и сухофруктами на закваске, 170г",Хлеб и выпечка,3,99.99,0.03
87,CH-9_4-2025-04-23-000044,"Ветчина из окорока PREMIUM CLUB нарезка, 170г",Колбаса и сосиски,5,335.99,0.05
88,CH-9_4-2025-04-23-000045,"Ветчина из окорока PREMIUM CLUB нарезка, 170г",Колбаса и сосиски,2,656.99,0.0
89,CH-9_4-2025-04-23-000045,"Колбаса вареная ДЫМОВ Докторская ГОСТ, 500г",Колбаса и сосиски,5,436.99,0.05
90,CH-9_4-2025-04-23-000046,"Томаты сливовидные ФЛАМЕНКО, 450г",Овощи и фрукты,2,298.99,0.0
91,CH-9_4-2025-04-23-000047,"Ветчина из окорока PREMIUM CLUB нарезка, 170г",Колбаса и сосиски,5,656.99,0.05
92,CH-9_4-2025-04-23-000047,"Ветчина из окорока PREMIUM CLUB нарезка, 170г",Колбаса и сосиски,1,519.0,0.0
93,CH-9_4-2025-04-23-000047,"Сосиски ОКРАИНА Венские, 380г",Колбаса и сосиски,5,656.99,0.05
94,CH-9_4-2025-04-23-000048,"Огурцы Луховицкие, 450г",Овощи и фрукты,1,280.99,0.0
95,CH-9_4-2025-04-23-000048,"Томаты черри ВАУ круглые красные, 200г",Овощи и фрукты,2,252.99,0.0
96,CH-9_4-2025-04-23-000049,"Хлебец АРНАУТ Ленинградский, 280г",Хлеб и выпечка,5,73.99,0.05
97,CH-9_4-2025-04-23-000050,"Колбаса сыровяленая CASADEMONT Сальчичон Монтанья Экстра, 250г",Колбаса и сосиски,5,656.99,0.05
98,CH-9_4-2025-04-23-000051,"Сыр твердый ВЕЛИКИЕ ЛУКИ Parmesan 40%, 3 месяца, без змж, 180г",Сыры,5,308.99,0.05
99,CH-9_4-2025-04-23-000052,"Редис, 500г",Овощи и фрукты,3,280.99,0.03
100,CH-9_4-2025-04-23-000052,"Вино игристое MARTINI Asti белое сладкое, 0.75л",Алкоголь,4,1449.99,0.03
101,CH-9_4-2025-04-23-000052,"Огурцы Луховицкие, 450г",Овощи и фрукты,3,280.99,0.03
102,CH-9_4-2025-04-23-000053,"Перец микс, 2шт",Овощи и фрукты,3,280.99,0.03
103,CH-9_4-2025-04-23-000053,"Редис, 500г",Овощи и фрукты,1,252.99,0.0
104,CH-9_4-2025-04-23-000053,"Вино игристое MARTINI Asti белое сладкое, 0.75л",Алкоголь,1,4499.9,0.0
105,CH-9_4-2025-04-23-000054,"Хлеб заварной ХЛЕБНЫЙ ДОМ Заквасный без хлебопекарных дрожжей в упаковке, в нарезке, 350г",Хлеб и выпечка,4,72.99,0.03
106,CH-9_4-2025-04-23-000054,"Томаты черри ВАУ круглые красные, 200г",Овощи и фрукты,4,252.99,0.03
107,CH-9_4-2025-04-23-000054,"Перец микс, 2шт",Овощи и фрукты,2,151.99,0.0
108,CH-9_4-2025-04-23-000055,"Сыр из козьего молока БЕЛОЕ ЗОЛОТО Грана Кози Леварден 50%, без змж, 150г",Сыры,2,308.99,0.0
109,CH-9_4-2025-04-23-000055,"Сало БАХРУШИНЪ с гималайской солью, 280г",Колбаса и сосиски,5,436.99,0.05
110,CH-9_4-2025-04-23-000055,"Творог СВЕЖЕЕ ЗАВТРА 5%, без змж, 200г",Молочные продукты,1,124.99,0.0
111,CH-9_4-2025-04-23-000055,"Биопродукт кефирный БИОБАЛАНС 1%, без змж, 930г",Молочные продукты,5,97.99,0.05
112,CH-9_4-2025-04-23-000055,"Сыр твердый ВЕЛИКИЕ ЛУКИ Parmesan 40%, 3 месяца, без змж, 180г",Сыры,3,339.99,0.03
113,CH-9_4-2025-04-23-000056,"Сосиски ОКРАИНА Венские, 380г",Колбаса и сосиски,4,225.99,0.03
114,CH-9_4-2025-04-23-000057,"Ветчина из окорока PREMIUM CLUB нарезка, 170г",Колбаса и сосиски,3,656.99,0.03
115,CH-9_4-2025-04-23-000057,"Лаваш РИЖСКИЙ ХЛЕБ Армянский ручной работы, 300г",Хлеб и выпечка,1,50.99,0.0
116,CH-9_4-2025-04-23-000057,"Кольцо песочное ДАРНИЦА, классическое с обжаренным арахисом, 80г",Хлеб и выпечка,5,72.99,0.05
117,CH-9_4-2025-04-23-000058,"Огурцы Луховицкие, 450г",Овощи и фрукты,1,280.99,0.0
118,CH-9_4-2025-04-23-000058,"Лаваш РИЖСКИЙ ХЛЕБ Армянский ручной работы, 300г",Хлеб и выпечка,1,73.99,0.0
119,CH-9_4-2025-04-23-000059,"Сало БАХРУШИНЪ с гималайской солью, 280г",Колбаса и сосиски,4,335.99,0.03
120,CH-9_4-2025-04-23-000060,"Вино J.P.CHENET Делишес Медиум Свит красное полусладкое, 0.75л",Алкоголь,5,999.99,0.05
121,CH-9_4-2025-04-23-000060,"Колбаса вареная ДЫМОВ Докторская ГОСТ, 500г",Колбаса и сосиски,2,519.0,0.0
122,CH-9_4-2025-04-23-000061,"Лаваш РИЖСКИЙ ХЛЕБ Армянский ручной работы, 300г",Хлеб и выпечка,5,99.99,0.05
123,CH-9_4-2025-04-23-000061,"Огурцы Луховицкие, 450г",Овощи и фрукты,1,280.99,0.0
124,CH-9_4-2025-04-23-000062,"Ветчина из окорока PREMIUM CLUB нарезка, 170г",Колбаса и сосиски,5,225.99,0.05
125,CH-9_4-2025-04-23-000063,"Хлеб заварной ХЛЕБНЫЙ ДОМ Заквасный без хлебопекарных дрожжей в упаковке, в нарезке, 350г",Хлеб и выпечка,2,108.99,0.0
126,CH-9_4-2025-04-23-000064,"Колбаса вареная ДЫМОВ Докторская ГОСТ, 500г",Колбаса и сосиски,2,225.99,0.0
127,CH-9_4-2025-04-23-000064,"Творог СВЕЖЕЕ ЗАВТРА 5%, без змж, 200г",Молочные продукты,1,122.99,0.0
128,CH-9_4-2025-04-23-000065,"Редис, 500г",Овощи и фрукты,4,252.99,0.03
129,CH-9_4-2025-04-23-000066,"Хлебец АРНАУТ Ленинградский, 280г",Хлеб и выпечка,3,99.99,0.03
130,CH-9_4-2025-04-23-000067,"Сыр УМАЛАТ Сулугуни 45%, без змж, 280г",Сыры,2,308.99,0.0
131,CH-9_4-2025-04-23-000068,"Колбаса вареная ДЫМОВ Докторская ГОСТ, 500г",Колбаса и сосиски,1,225.99,0.0
132,CH-9_4-2025-04-23-000069,"Сыр твердый ВЕЛИКИЕ ЛУКИ Parmesan 40%, 3 месяца, без змж, 180г",Сыры,4,339.99,0.03
133,CH-9_4-2025-04-23-000070,"Перец микс, 2шт",Овощи и фрукты,1,151.99,0.0
134,CH-9_4-2025-04-23-000071,"Огурцы Луховицкие, 450г",Овощи и фрукты,2,298.99,0.0
135,CH-9_4-2025-04-23-000072,"Вино J.P.CHENET Делишес Медиум Свит красное полусладкое, 0.75л",Алкоголь,5,4499.9,0.05
136,CH-9_4-2025-04-23-000072,Виски JACK DANIEL'S Tennessee Whiskey 1л,Алкоголь,2,4499.9,0.0
137,CH-9_4-2025-04-23-000072,"Биопродукт кефирный БИОБАЛАНС 1%, без змж, 930г",Молочные продукты,3,108.99,0.03
138,CH-9_4-2025-04-23-000073,"Томаты черри ВАУ круглые красные, 200г",Овощи и фрукты,3,252.99,0.03
139,CH-9_4-2025-04-23-000073,"Огурцы Луховицкие, 450г",Овощи и фрукты,1,252.99,0.0
140,CH-9_4-2025-04-23-000073,"Колбаса вареная ДЫМОВ Докторская ГОСТ, 500г",Колбаса и сосиски,3,519.0,0.03
141,CH-9_4-2025-04-23-000073,"Сыр творожный BONFESTO Кремчиз 70%, без змж, 400г",Сыры,4,308.99,0.03
142,CH-9_4-2025-04-23-000073,"Хлеб заварной ХЛЕБНЫЙ ДОМ Заквасный без хлебопекарных дрожжей в упаковке, в нарезке, 350г",Хлеб и выпечка,5,72.99,0.05
143,CH-9_4-2025-04-23-000074,"Творог СВЕЖЕЕ ЗАВТРА 5%, без змж, 200г",Молочные продукты,3,97.99,0.03
144,CH-9_4-2025-04-23-000075,"Сосиски ОКРАИНА Венские, 380г",Колбаса и сосиски,2,436.99,0.0
145,CH-9_4-2025-04-23-000075,"Биопродукт кефирный БИОБАЛАНС 1%, без змж, 930г",Молочные продукты,3,292.99,0.03
146,CH-9_4-2025-04-23-000075,"Масло сливочное СЕЛО ЗЕЛЕНОЕ 82.5%, без змж, 175г",Молочные продукты,5,122.99,0.05
