,doc_id,item,category,amount,price,discount
45,CH-4_2-2025-04-24-000025,"Кольцо песочное ДАРНИЦА, классическое с обжаренным арахисом, 80г",Хлеб и выпечка,1,50.99,0.0
46,CH-4_2-2025-04-24-000026,"Сало БАХРУШИНЪ с гималайской солью, 280г",Колбаса и сосиски,4,436.99,0.03
47,CH-4_2-2025-04-24-000027,"Ветчина из окорока PREMIUM CLUB нарезка, 170г",Колбаса и сосиски,2,225.99,0.0
48,CH-4_2-2025-04-24-000028,"Биопродукт кефирный БИОБАЛАНС 1%, без змж, 930г",Молочные продукты,4,122.99,0.03
49,CH-4_2-2025-04-24-000029,"Сало БАХРУШИНЪ с гималайской солью, 280г",Колбаса и сосиски,5,436.99,0.05
50,CH-4_2-2025-04-24-000030,"Перец микс, 2шт",Овощи и фрукты,3,151.99,0.03
51,CH-4_2-2025-04-24-000030,"Томаты сливовидные ФЛАМЕНКО, 450г",Овощи и фрукты,2,298.99,0.0
52,CH-4_2-2025-04-24-000030,"Сосиски ОКРАИНА Венские, 380г",Колбаса и сосиски,4,519.99,0.03
53,CH-4_2-2025-04-24-000030,"Перец микс, 2шт",Овощи и фрукты,3,151.99,0.03
54,CH-4_2-2025-04-24-000031,"Сыр УМАЛАТ Сулугуни 45%, без змж, 280г",Сыры,5,339.99,0.05
55,CH-4_2-2025-04-24-000032,"Сыр твердый ВЕЛИКИЕ ЛУКИ Parmesan 40%, 3 месяца, без змж, 180г",Сыры,4,271.99,0.03
56,CH-4_2-2025-04-24-000032,"Сыр УМАЛАТ Сулугуни 45%, без змж, 280г",Сыры,2,339.99,0.0
57,CH-4_2-2025-04-24-000032,"Сыр из козьего молока БЕЛОЕ ЗОЛОТО Грана Кози Леварден 50%, без змж, 150г",Сыры,3,417.99,0.03
58,CH-4_2-2025-04-24-000033,"Коньяк САРАДЖИШВИЛИ ХО Грузинский марочный старый КС 10 лет 40%, п/у, 0.5л",Алкоголь,1,4499.9,0.0
59,CH-4_2-2025-04-24-000034,"Хлеб заварной ХЛЕБНЫЙ ДОМ Заквасный без хлебопекарных дрожжей в упаковке, в нарезке, 350г",Хлеб и выпечка,4,72.99,0.03
60,CH-4_2-2025-04-24-000034,"Сосиски ОКРАИНА Венские, 380г",Колбаса и сосиски,4,519.99,0.03
61,CH-4_2-2025-04-24-000035,"Молоко пастеризованное ПРОСТОКВАШИНО 2,5%, без змж, 930мл",Молочные продукты,2,97.99,0.0
62,CH-4_2-2025-04-24-000036,"Сосиски ОКРАИНА Венские, 380г",Колбаса и сосиски,3,519.99,0.03
63,CH-4_2-2025-04-24-000037,Виски JACK DANIEL'S Tennessee Whiskey 1л,Алкоголь,5,2899.99,0.05
64,CH-4_2-2025-04-24-000038,"Сыр творожный BONFESTO Кремчиз 70%, без змж, 400г",Сыры,3,308.99,0.03
65,CH-4_2-2025-04-24-000039,"Огурцы Луховицкие, 450г",Овощи и фрукты,2,280.99,0.0
66,CH-4_2-2025-04-24-000039,"Ветчина из окорока PREMIUM CLUB нарезка, 170г",Колбаса и сосиски,3,225.99,0.03
67,CH-4_2-2025-04-24-000039,"Ветчина из окорока PREMIUM CLUB нарезка, 170г",Колбаса и сосиски,4,225.99,0.03
68,CH-4_2-2025-04-24-000039,"Молоко пастеризованное ПРОСТОКВАШИНО 2,5%, без змж, 930мл",Молочные продукты,4,97.99,0.03
69,CH-4_2-2025-04-24-000039,"Творог СВЕЖЕЕ ЗАВТРА 5%, без змж, 200г",Молочные продукты,5,108.99,0.05
70,CH-4_2-2025-04-24-000039,"Сметана МЗ Пискаревский 15%, безмж, 450г",Молочные продукты,5,124.99,0.05
71,CH-4_2-2025-04-24-000039,"Творог СВЕЖЕЕ ЗАВТРА 5%, без змж, 200г",Молочные продукты,3,108.99,0.03
72,CH-4_2-2025-04-24-000039,"Сосиски ОКРАИНА Венские, 380г",Колбаса и сосиски,4,519.99,0.03
73,CH-4_2-2025-04-24-000039,"Сало БАХРУШИНЪ с гималайской солью, 280г",Колбаса и сосиски,2,436.99,0.0
74,CH-4_2-2025-04-24-000039,"Сметана МЗ Пискаревский 15%, безмж, 450г",Молочные продукты,3,124.99,0.03
75,CH-4_2-2025-04-24-000040,"Редис, 500г",Овощи и фрукты,3,199.99,0.03
76,CH-4_2-2025-04-24-000041,"Сало БАХРУШИНЪ с гималайской солью, 280г",Колбаса и сосиски,2,436.99,0.0
77,CH-4_2-2025-04-24-000042,"Водка FINLANDIA 40%, 0.7л",Алкоголь,4,1449.99,0.03
78,CH-4_2-2025-04-24-000043,"Сыр творожный BONFESTO Кремчиз 70%, без змж, 400г",Сыры,5,308.99,0.05
79,CH-4_2-2025-04-24-000043,"Творог СВЕЖЕЕ ЗАВТРА 5%, без змж, 200г",Молочные продукты,3,108.99,0.03
80,CH-4_2-2025-04-24-000044,"Перец микс, 2шт",Овощи и фрукты,2,151.99,0.0
81,CH-4_2-2025-04-24-000045,"Молоко пастеризованное ПРОСТОКВАШИНО 2,5%, без змж, 930мл",Молочные продукты,5,97.99,0.05
82,CH-4_2-2025-04-24-000045,"Сыр из козьего молока БЕЛОЕ ЗОЛОТО Грана Кози Леварден 50%, без змж, 150г",Сыры,4,417.99,0.03
83,CH-4_2-2025-04-24-000045,"Коньяк САРАДЖИШВИЛИ ХО Грузинский марочный старый КС 10 лет 40%, п/у, 0.5л",Алкоголь,4,4499.9,0.03
84,CH-4_2-2025-04-24-000046,"Творог СВЕЖЕЕ ЗАВТРА 5%, без змж, 200г",Молочные продукты,3,108.99,0.03
85,CH-4_2-2025-04-24-000046,"Масло сливочное СЕЛО ЗЕЛЕНОЕ 82.5%, без змж, 175г",Молочные продукты,3,292.99,0.03
86,CH-4_2-2025-04-24-000046,"Редис, 500г",Овощи и фрукты,4,199.99,0.03
87,CH-4_2-2025-04-24-000047,"Ветчина из окорока PREMIUM CLUB нарезка, 170г",Колбаса и сосиски,4,225.99,0.03
88,CH-4_2-2025-04-24-000048,"Сосиски ОКРАИНА Венские, 380г",Колбаса и сосиски,1,519.99,0.0
89,CH-4_2-2025-04-24-000049,"Вино J.P.CHENET Делишес Медиум Свит красное полусладкое, 0.75л",Алкоголь,5,999.99,0.05
90,CH-4_2-2025-04-24-000050,"Сыр УМАЛАТ Сулугуни 45%, без змж, 280г",Сыры,3,339.99,0.03
91,CH-4_2-2025-04-24-000051,"Колбаса вареная ДЫМОВ Докторская ГОСТ, 500г",Колбаса и сосиски,2,335.99,0.0
92,CH-4_2-2025-04-24-000051,"Сыр твердый ВЕЛИКИЕ ЛУКИ Parmesan 40%, 3 месяца, без змж, 180г",Сыры,4,271.99,0.03
93,CH-4_2-2025-04-24-000052,"Сыр УМАЛАТ Сулугуни 45%, без змж, 280г",Сыры,4,339.99,0.03
94,CH-4_2-2025-04-24-000052,"Сыр твердый ВЕЛИКИЕ ЛУКИ Parmesan 40%, 3 месяца, без змж, 180г",Сыры,2,271.99,0.0
95,CH-4_2-2025-04-24-000052,"Лаваш РИЖСКИЙ ХЛЕБ Армянский ручной работы, 300г",Хлеб и выпечка,2,73.99,0.0
96,CH-4_2-2025-04-24-000052,"Сыр из козьего молока БЕЛОЕ ЗОЛОТО Грана Кози Леварден 50%, без змж, 150г",Сыры,2,417.99,0.0
97,CH-4_2-2025-04-24-000053,"Вино игристое MARTINI Asti белое сладкое, 0.75л",Алкоголь,2,1499.99,0.0
98,CH-4_2-2025-04-24-000053,"Колбаса вареная ДЫМОВ Докторская ГОСТ, 500г",Колбаса и сосиски,4,335.99,0.03
99,CH-4_2-2025-04-24-000053,"Сыр творожный BONFESTO Кремчиз 70%, без змж, 400г",Сыры,3,308.99,0.03
100,CH-4_2-2025-04-24-000054,"Сыр творожный BONFESTO Кремчиз 70%, без змж, 400г",Сыры,1,308.99,0.0
101,CH-4_2-2025-04-24-000055,"Биопродукт кефирный БИОБАЛАНС 1%, без змж, 930г",Молочные продукты,1,122.99,0.0
102,CH-4_2-2025-04-24-000056,"Томаты сливовидные ФЛАМЕНКО, 450г",Овощи и фрукты,5,298.99,0.05
103,CH-4_2-2025-04-24-000057,"Ветчина из окорока PREMIUM CLUB нарезка, 170г",Колбаса и сосиски,3,225.99,0.03
104,CH-4_2-2025-04-24-000058,"Молоко пастеризованное ПРОСТОКВАШИНО 2,5%, без змж, 930мл",Молочные продукты,2,97.99,0.0
105,CH-4_2-2025-04-24-000059,"Огурцы Луховицкие, 450г",Овощи и фрукты,1,280.99,0.0
106,CH-4_2-2025-04-24-000059,"Томаты сливовидные ФЛАМЕНКО, 450г",Овощи и фрукты,5,298.99,0.05
107,CH-4_2-2025-04-24-000059,"Томаты черри ВАУ круглые красные, 200г",Овощи и фрукты,3,252.99,0.03
108,CH-4_2-2025-04-24-000060,"Колбаса вареная ДЫМОВ Докторская ГОСТ, 500г",Колбаса и сосиски,5,335.99,0.05
109,CH-4_2-2025-04-24-000060,"Сыр творожный BONFESTO Кремчиз 70%, без змж, 400г",Сыры,3,308.99,0.03
110,CH-4_2-2025-04-24-000060,"Сыр твердый ВЕЛИКИЕ ЛУКИ Parmesan 40%, 3 месяца, без змж, 180г",Сыры,2,271.99,0.0
111,CH-4_2-2025-04-24-000060,"Колбаса сыровяленая CASADEMONT Сальчичон Монтанья Экстра, 250г",Колбаса и сосиски,3,656.99,0.03
112,CH-4_2-2025-04-24-000060,"Сосиски ОКРАИНА Венские, 380г",Колбаса и сосиски,5,519.99,0.05
113,CH-4_2-2025-04-24-000060,"Огурцы Луховицкие, 450г",Овощи и фрукты,1,280.99,0.0
114,CH-4_2-2025-04-24-000060,"Хлебец АРНАУТ Ленинградский, 280г",Хлеб и выпечка,5,108.99,0.05
115,CH-4_2-2025-04-24-000060,"Сыр твердый ВЕЛИКИЕ ЛУКИ Parmesan 40%, 3 месяца, без змж, 180г",Сыры,2,271.99,0.0
116,CH-4_2-2025-04-24-000060,"Томаты сливовидные ФЛАМЕНКО, 450г",Овощи и фрукты,5,298.99,0.05
117,CH-4_2-2025-04-24-000061,"Вино игристое MARTINI Asti белое сладкое, 0.75л",Алкоголь,1,1499.99,0.0
118,CH-4_2-2025-04-24-000062,"Вино J.P.CHENET Делишес Медиум Свит красное полусладкое, 0.75л",Алкоголь,5,999.99,0.05
119,CH-4_2-2025-04-24-000062,"Колбаса сыровяленая CASADEMONT Сальчичон Монтанья Экстра, 250г",Колбаса и сосиски,2,656.99,0.0
120,CH-4_2-2025-04-24-000063,"Хлеб заварной ХЛЕБНЫЙ ДОМ Заквасный без хлебопекарных дрожжей в упаковке, в нарезке, 350г",Хлеб и выпечка,4,72.99,0.03
121,CH-4_2-2025-04-24-000063,"Творог СВЕЖЕЕ ЗАВТРА 5%, без змж, 200г",Молочные продукты,3,108.99,0.03
122,CH-4_2-2025-04-24-000063,"Сыр твердый ВЕЛИКИЕ ЛУКИ Parmesan 40%, 3 месяца, без змж, 180г",Сыры,4,271.99,0.03
123,CH-4_2-2025-04-24-000064,"Хлеб заварной ХЛЕБНЫЙ ДОМ Заквасный без хлебопекарных дрожжей в упаковке, в нарезке, 350г",Хлеб и выпечка,5,72.99,0.05
124,CH-4_2-2025-04-24-000065,"Сало БАХРУШИНЪ с гималайской солью, 280г",Колбаса и сосиски,2,436.99,0.0
125,CH-4_2-2025-04-24-000066,"Сыр творожный BONFESTO Кремчиз 70%, без змж, 400г",Сыры,3,308.99,0.03
126,CH-4_2-2025-04-24-000066,"Масло сливочное СЕЛО ЗЕЛЕНОЕ 82.5%, без змж, 175г",Молочные продукты,2,292.99,0.0
127,CH-4_2-2025-04-24-000067,"Сыр из козьего молока БЕЛОЕ ЗОЛОТО Грана Кози Леварден 50%, без змж, 150г",Сыры,5,417.99,0.05
128,CH-4_2-2025-04-24-000068,"Томаты сливовидные ФЛАМЕНКО, 450г",Овощи и фрукты,5,298.99,0.05
129,CH-4_2-2025-04-24-000069,"Вино J.P.CHENET Делишес Медиум Свит красное полусладкое, 0.75л",Алкоголь,1,999.99,0.0
130,CH-4_2-2025-04-24-000070,"Кольцо песочное ДАРНИЦА, классическое с обжаренным арахисом, 80г",Хлеб и выпечка,3,50.99,0.03
131,CH-4_2-2025-04-24-000070,"Водка FINLANDIA 40%, 0.7л",Алкоголь,4,1449.99,0.03
132,CH-4_2-2025-04-24-000070,"Хлебец АРНАУТ Ленинградский, 280г",Хлеб и выпечка,5,108.99,0.05
133,CH-4_2-2025-04-24-000070,"Хлеб заварной ХЛЕБНЫЙ ДОМ Заквасный без хлебопекарных дрожжей в упаковке, в нарезке, 350г",Хлеб и выпечка,3,72.99,0.03
134,CH-4_2-2025-04-24-000071,Виски JACK DANIEL'S Tennessee Whiskey 1л,Алкоголь,1,2899.99,0.0
135,CH-4_2-2025-04-24-000071,"Лаваш РИЖСКИЙ ХЛЕБ Армянский ручной работы, 300г",Хлеб и выпечка,1,73.99,0.0
136,CH-4_2-2025-04-24-000071,"Колбаса вареная ДЫМОВ Докторская ГОСТ, 500г",Колбаса и сосиски,2,335.99,0.0
137,CH-4_2-2025-04-24-000071,"Огурцы Луховицкие, 450г",Овощи и фрукты,1,280.99,0.0
138,CH-4_2-2025-04-24-000071,"Хлебец АРНАУТ Ленинградский, 280г",Хлеб и выпечка,4,108.99,0.03
139,CH-4_2-2025-04-24-000072,"Сметана МЗ Пискаревский 15%, безмж, 450г",Молочные продукты,2,124.99,0.0
140,CH-4_2-2025-04-24-000072,"Биопродукт кефирный БИОБАЛАНС 1%, без змж, 930г",Молочные продукты,4,122.99,0.03
141,CH-4_2-2025-04-24-000072,"Томаты сливовидные ФЛАМЕНКО, 450г",Овощи и фрукты,3,298.99,0.03
142,CH-4_2-2025-04-24-000073,"Сыр твердый ВЕЛИКИЕ ЛУКИ Parmesan 40%, 3 месяца, без змж, 180г",Сыры,5,271.99,0.05
143,CH-4_2-2025-04-24-000074,"Лаваш РИЖСКИЙ ХЛЕБ Армянский ручной работы, 300г",Хлеб и выпечка,1,73.99,0.0
144,CH-4_2-2025-04-24-000075,"Биопродукт кефирный БИОБАЛАНС 1%, без змж, 930г",Молочные продукты,5,122.99,0.05
