,doc_id,item,category,amount,price,discount
43,CH-4_1-2025-04-24-000018,"Сыр творожный BONFESTO Кремчиз 70%, без змж, 400г",Сыры,4,308.99,0.03
44,CH-4_1-2025-04-24-000019,"Коньяк САРАДЖИШВИЛИ ХО Грузинский марочный старый КС 10 лет 40%, п/у, 0.5л",Алкоголь,4,4499.9,0.03
45,CH-4_1-2025-04-24-000020,"Творог СВЕЖЕЕ ЗАВТРА 5%, без змж, 200г",Молочные продукты,1,108.99,0.0
46,CH-4_1-2025-04-24-000020,"Водка FINLANDIA 40%, 0.7л",Алкоголь,1,1449.99,0.0
47,CH-4_1-2025-04-24-000020,"Вино игристое MARTINI Asti белое сладкое, 0.75л",Алкоголь,3,1499.99,0.03
48,CH-4_1-2025-04-24-000020,"Сыр из козьего молока БЕЛОЕ ЗОЛОТО Грана Кози Леварден 50%, без змж, 150г",Сыры,5,417.99,0.05
49,CH-4_1-2025-04-24-000020,"Сыр творожный BONFESTO Кремчиз 70%, без змж, 400г",Сыры,4,308.99,0.03
50,CH-4_1-2025-04-24-000021,"Вино игристое MARTINI Asti белое сладкое, 0.75л",Алкоголь,4,1499.99,0.03
51,CH-4_1-2025-04-24-000021,"Кольцо песочное ДАРНИЦА, классическое с обжаренным арахисом, 80г",Хлеб и выпечка,2,50.99,0.0
52,CH-4_1-2025-04-24-000022,"Хлеб заварной ХЛЕБНЫЙ ДОМ Заквасный без хлебопекарных дрожжей в упаковке, в нарезке, 350г",Хлеб и выпечка,2,72.99,0.0
53,CH-4_1-2025-04-24-000023,Виски JACK DANIEL'S Tennessee Whiskey 1л,Алкоголь,1,2899.99,0.0
54,CH-4_1-2025-04-24-000023,"Молоко пастеризованное ПРОСТОКВАШИНО 2,5%, без змж, 930мл",Молочные продукты,1,97.99,0.0
55,CH-4_1-2025-04-24-000024,"Хлеб Нордик с орехами и сухофруктами на закваске, 170г",Хлеб и выпечка,1,99.99,0.0
56,CH-4_1-2025-04-24-000025,"Сосиски ОКРАИНА Венские, 380г",Колбаса и сосиски,2,519.99,0.0
57,CH-4_1-2025-04-24-000026,"Водка FINLANDIA 40%, 0.7л",Алкоголь,2,1449.99,0.0
58,CH-4_1-2025-04-24-000026,"Ветчина из окорока PREMIUM CLUB нарезка, 170г",Колбаса и сосиски,5,225.99,0.05
59,CH-4_1-2025-04-24-000027,"Колбаса вареная ДЫМОВ Докторская ГОСТ, 500г",Колбаса и сосиски,2,335.99,0.0
60,CH-4_1-2025-04-24-000027,"Хлебец АРНАУТ Ленинградский, 280г",Хлеб и выпечка,5,108.99,0.05
61,CH-4_1-2025-04-24-000027,"Сыр твердый ВЕЛИКИЕ ЛУКИ Parmesan 40%, 3 месяца, без змж, 180г",Сыры,3,271.99,0.03
62,CH-4_1-2025-04-24-000027,"Сало БАХРУШИНЪ с гималайской солью, 280г",Колбаса и сосиски,4,436.99,0.03
63,CH-4_1-2025-04-24-000028,"Сыр DORBLU с голубой плесенью 50%, без змж, 100г",Сыры,2,331.99,0.0
64,CH-4_1-2025-04-24-000028,"Сыр УМАЛАТ Сулугуни 45%, без змж, 280г",Сыры,1,339.99,0.0
65,CH-4_1-2025-04-24-000028,"Сыр творожный BONFESTO Кремчиз 70%, без змж, 400г",Сыры,4,308.99,0.03
66,CH-4_1-2025-04-24-000029,"Хлеб заварной ХЛЕБНЫЙ ДОМ Заквасный без хлебопекарных дрожжей в упаковке, в нарезке, 350г",Хлеб и выпечка,5,72.99,0.05
67,CH-4_1-2025-04-24-000029,"Хлеб Нордик с орехами и сухофруктами на закваске, 170г",Хлеб и выпечка,3,99.99,0.03
68,CH-4_1-2025-04-24-000030,"Огурцы Луховицкие, 450г",Овощи и фрукты,1,280.99,0.0
69,CH-4_1-2025-04-24-000031,"Ветчина из окорока PREMIUM CLUB нарезка, 170г",Колбаса и сосиски,4,225.99,0.03
70,CH-4_1-2025-04-24-000032,"Сыр DORBLU с голубой плесенью 50%, без змж, 100г",Сыры,3,331.99,0.03
71,CH-4_1-2025-04-24-000033,"Томаты черри ВАУ круглые красные, 200г",Овощи и фрукты,3,252.99,0.03
72,CH-4_1-2025-04-24-000034,"Редис, 500г",Овощи и фрукты,1,199.99,0.0
73,CH-4_1-2025-04-24-000034,"Водка FINLANDIA 40%, 0.7л",Алкоголь,1,1449.99,0.0
74,CH-4_1-2025-04-24-000035,"Сало БАХРУШИНЪ с гималайской солью, 280г",Колбаса и сосиски,2,436.99,0.0
75,CH-4_1-2025-04-24-000036,"Вино игристое MARTINI Asti белое сладкое, 0.75л",Алкоголь,1,1499.99,0.0
76,CH-4_1-2025-04-24-000036,"Лаваш РИЖСКИЙ ХЛЕБ Армянский ручной работы, 300г",Хлеб и выпечка,5,73.99,0.05
77,CH-4_1-2025-04-24-000037,"Кольцо песочное ДАРНИЦА, классическое с обжаренным арахисом, 80г",Хлеб и выпечка,1,50.99,0.0
78,CH-4_1-2025-04-24-000038,"Хлеб Нордик с орехами и сухофруктами на закваске, 170г",Хлеб и выпечка,4,99.99,0.03
79,CH-4_1-2025-04-24-000038,"Сыр творожный BONFESTO Кремчиз 70%, без змж, 400г",Сыры,2,308.99,0.0
80,CH-4_1-2025-04-24-000039,"Колбаса сыровяленая CASADEMONT Сальчичон Монтанья Экстра, 250г",Колбаса и сосиски,5,656.99,0.05
81,CH-4_1-2025-04-24-000039,"Перец микс, 2шт",Овощи и фрукты,5,151.99,0.05
82,CH-4_1-2025-04-24-000039,"Вино J.P.CHENET Делишес Медиум Свит красное полусладкое, 0.75л",Алкоголь,5,999.99,0.05
83,CH-4_1-2025-04-24-000039,"Кольцо песочное ДАРНИЦА, классическое с обжаренным арахисом, 80г",Хлеб и выпечка,4,50.99,0.03
84,CH-4_1-2025-04-24-000039,"Сало БАХРУШИНЪ с гималайской солью, 280г",Колбаса и сосиски,5,436.99,0.05
85,CH-4_1-2025-04-24-000039,"Коньяк САРАДЖИШВИЛИ ХО Грузинский марочный старый КС 10 лет 40%, п/у, 0.5л",Алкоголь,3,4499.9,0.03
86,CH-4_1-2025-04-24-000039,"Колбаса сыровяленая CASADEMONT Сальчичон Монтанья Экстра, 250г",Колбаса и сосиски,2,656.99,0.0
87,CH-4_1-2025-04-24-000039,"Сыр из козьего молока БЕЛОЕ ЗОЛОТО Грана Кози Леварден 50%, без змж, 150г",Сыры,2,417.99,0.0
88,CH-4_1-2025-04-24-000039,"Вино J.P.CHENET Делишес Медиум Свит красное полусладкое, 0.75л",Алкоголь,5,999.99,0.05
89,CH-4_1-2025-04-24-000040,"Томаты черри ВАУ круглые красные, 200г",Овощи и фрукты,4,252.99,0.03
90,CH-4_1-2025-04-24-000040,"Сметана МЗ Пискаревский 15%, безмж, 450г",Молочные продукты,1,124.99,0.0
91,CH-4_1-2025-04-24-000041,Виски JACK DANIEL'S Tennessee Whiskey 1л,Алкоголь,5,2899.99,0.05
92,CH-4_1-2025-04-24-000041,"Томаты черри ВАУ круглые красные, 200г",Овощи и фрукты,3,252.99,0.03
93,CH-4_1-2025-04-24-000041,"Хлеб заварной ХЛЕБНЫЙ ДОМ Заквасный без хлебопекарных дрожжей в упаковке, в нарезке, 350г",Хлеб и выпечка,4,72.99,0.03
94,CH-4_1-2025-04-24-000041,"Хлебец АРНАУТ Ленинградский, 280г",Хлеб и выпечка,3,108.99,0.03
95,CH-4_1-2025-04-24-000042,"Томаты черри ВАУ круглые красные, 200г",Овощи и фрукты,5,252.99,0.05
96,CH-4_1-2025-04-24-000042,"Кольцо песочное ДАРНИЦА, классическое с обжаренным арахисом, 80г",Хлеб и выпечка,4,50.99,0.03
97,CH-4_1-2025-04-24-000042,"Колбаса вареная ДЫМОВ Докторская ГОСТ, 500г",Колбаса и сосиски,5,335.99,0.05
98,CH-4_1-2025-04-24-000043,"Ветчина из окорока PREMIUM CLUB нарезка, 170г",Колбаса и сосиски,2,225.99,0.0
99,CH-4_1-2025-04-24-000043,"Сыр УМАЛАТ Сулугуни 45%, без змж, 280г",Сыры,1,339.99,0.0
100,CH-4_1-2025-04-24-000043,"Перец микс, 2шт",Овощи и фрукты,1,151.99,0.0
101,CH-4_1-2025-04-24-000044,"Коньяк САРАДЖИШВИЛИ ХО Грузинский марочный старый КС 10 лет 40%, п/у, 0.5л",Алкоголь,4,4499.9,0.03
102,CH-4_1-2025-04-24-000044,"Кольцо песочное ДАРНИЦА, классическое с обжаренным арахисом, 80г",Хлеб и выпечка,4,50.99,0.03
103,CH-4_1-2025-04-24-000044,"Колбаса вареная ДЫМОВ Докторская ГОСТ, 500г",Колбаса и сосиски,2,335.99,0.0
104,CH-4_1-2025-04-24-000044,"Сало БАХРУШИНЪ с гималайской солью, 280г",Колбаса и сосиски,1,436.99,0.0
105,CH-4_1-2025-04-24-000044,"Биопродукт кефирный БИОБАЛАНС 1%, без змж, 930г",Молочные продукты,3,122.99,0.03
106,CH-4_1-2025-04-24-000044,"Хлебец АРНАУТ Ленинградский, 280г",Хлеб и выпечка,5,108.99,0.05
107,CH-4_1-2025-04-24-000044,Виски JACK DANIEL'S Tennessee Whiskey 1л,Алкоголь,1,2899.99,0.0
108,CH-4_1-2025-04-24-000044,"Редис, 500г",Овощи и фрукты,4,199.99,0.03
109,CH-4_1-2025-04-24-000045,"Ветчина из окорока PREMIUM CLUB нарезка, 170г",Колбаса и сосиски,4,225.99,0.03
110,CH-4_1-2025-04-24-000045,"Кольцо песочное ДАРНИЦА, классическое с обжаренным арахисом, 80г",Хлеб и выпечка,5,50.99,0.05
111,CH-4_1-2025-04-24-000046,"Сосиски ОКРАИНА Венские, 380г",Колбаса и сосиски,4,519.99,0.03
112,CH-4_1-2025-04-24-000046,"Колбаса сыровяленая CASADEMONT Сальчичон Монтанья Экстра, 250г",Колбаса и сосиски,4,656.99,0.03
113,CH-4_1-2025-04-24-000046,"Молоко пастеризованное ПРОСТОКВАШИНО 2,5%, без змж, 930мл",Молочные продукты,2,97.99,0.0
114,CH-4_1-2025-04-24-000047,"Сало БАХРУШИНЪ с гималайской солью, 280г",Колбаса и сосиски,1,436.99,0.0
115,CH-4_1-2025-04-24-000047,"Редис, 500г",Овощи и фрукты,5,199.99,0.05
116,CH-4_1-2025-04-24-000047,"Хлеб Нордик с орехами и сухофруктами на закваске, 170г",Хлеб и выпечка,1,99.99,0.0
117,CH-4_1-2025-04-24-000047,"Огурцы Луховицкие, 450г",Овощи и фрукты,5,280.99,0.05
118,CH-4_1-2025-04-24-000047,"Коньяк САРАДЖИШВИЛИ ХО Грузинский марочный старый КС 10 лет 40%, п/у, 0.5л",Алкоголь,5,4499.9,0.05
119,CH-4_1-2025-04-24-000048,"Сыр твердый ВЕЛИКИЕ ЛУКИ Parmesan 40%, 3 месяца, без змж, 180г",Сыры,5,271.99,0.05
120,CH-4_1-2025-04-24-000049,"Колбаса сыровяленая CASADEMONT Сальчичон Монтанья Экстра, 250г",Колбаса и сосиски,4,656.99,0.03
121,CH-4_1-2025-04-24-000050,"Хлеб Нордик с орехами и сухофруктами на закваске, 170г",Хлеб и выпечка,1,99.99,0.0
122,CH-4_1-2025-04-24-000051,"Сосиски ОКРАИНА Венские, 380г",Колбаса и сосиски,4,519.99,0.03
123,CH-4_1-2025-04-24-000051,"Сметана МЗ Пискаревский 15%, безмж, 450г",Молочные продукты,5,124.99,0.05
124,CH-4_1-2025-04-24-000052,"Сыр DORBLU с голубой плесенью 50%, без змж, 100г",Сыры,1,331.99,0.0
125,CH-4_1-2025-04-24-000052,"Хлеб Нордик с орехами и сухофруктами на закваске, 170г",Хлеб и выпечка,1,99.99,0.0
126,CH-4_1-2025-04-24-000052,"Огурцы Луховицкие, 450г",Овощи и фрукты,3,280.99,0.03
127,CH-4_1-2025-04-24-000053,"Сыр твердый ВЕЛИКИЕ ЛУКИ Parmesan 40%, 3 месяца, без змж, 180г",Сыры,2,271.99,0.0
128,CH-4_1-2025-04-24-000054,"Водка FINLANDIA 40%, 0.7л",Алкоголь,3,1449.99,0.03
129,CH-4_1-2025-04-24-000055,"Хлебец АРНАУТ Ленинградский, 280г",Хлеб и выпечка,5,108.99,0.05
130,CH-4_1-2025-04-24-000056,"Хлеб заварной ХЛЕБНЫЙ ДОМ Заквасный без хлебопекарных дрожжей в упаковке, в нарезке, 350г",Хлеб и выпечка,4,72.99,0.03
131,CH-4_1-2025-04-24-000056,"Редис, 500г",Овощи и фрукты,5,199.99,0.05
132,CH-4_1-2025-04-24-000057,"Сосиски ОКРАИНА Венские, 380г",Колбаса и сосиски,5,519.99,0.05
133,CH-4_1-2025-04-24-000058,"Сыр из козьего молока БЕЛОЕ ЗОЛОТО Грана Кози Леварден 50%, без змж, 150г",Сыры,5,417.99,0.05
134,CH-4_1-2025-04-24-000059,"Коньяк САРАДЖИШВИЛИ ХО Грузинский марочный старый КС 10 лет 40%, п/у, 0.5л",Алкоголь,2,4499.9,0.0
135,CH-4_1-2025-04-24-000059,"Вино J.P.CHENET Делишес Медиум Свит красное полусладкое, 0.75л",Алкоголь,4,999.99,0.03
136,CH-4_1-2025-04-24-000059,"Биопродукт кефирный БИОБАЛАНС 1%, без змж, 930г",Молочные продукты,5,122.99,0.05
137,CH-4_1-2025-04-24-000060,"Сыр УМАЛАТ Сулугуни 45%, без змж, 280г",Сыры,5,339.99,0.05
138,CH-4_1-2025-04-24-000060,"Колбаса сыровяленая CASADEMONT Сальчичон Монтанья Экстра, 250г",Колбаса и сосиски,1,656.99,0.0
139,CH-4_1-2025-04-24-000060,"Колбаса сыровяленая CASADEMONT Сальчичон Монтанья Экстра, 250г",Колбаса и сосиски,5,656.99,0.05
140,CH-4_1-2025-04-24-000061,"Молоко пастеризованное ПРОСТОКВАШИНО 2,5%, без змж, 930мл",Молочные продукты,3,97.99,0.03
141,CH-4_1-2025-04-24-000061,"Сыр твердый ВЕЛИКИЕ ЛУКИ Parmesan 40%, 3 месяца, без змж, 180г",Сыры,5,271.99,0.05
142,CH-4_1-2025-04-24-000061,"Коньяк САРАДЖИШВИЛИ ХО Грузинский марочный старый КС 10 лет 40%, п/у, 0.5л",Алкоголь,4,4499.9,0.03
