,doc_id,item,category,amount,price,discount
42,CH-4_4-2025-04-24-000019,"Коньяк САРАДЖИШВИЛИ ХО Грузинский марочный старый КС 10 лет 40%, п/у, 0.5л",Алкоголь,5,4499.9,0.05
43,CH-4_4-2025-04-24-000020,"Томаты черри ВАУ круглые красные, 200г",Овощи и фрукты,1,252.99,0.0
44,CH-4_4-2025-04-24-000021,"Хлеб заварной ХЛЕБНЫЙ ДОМ Заквасный без хлебопекарных дрожжей в упаковке, в нарезке, 350г",Хлеб и выпечка,5,72.99,0.05
45,CH-4_4-2025-04-24-000021,"Сало БАХРУШИНЪ с гималайской солью, 280г",Колбаса и сосиски,3,436.99,0.03
46,CH-4_4-2025-04-24-000022,"Биопродукт кефирный БИОБАЛАНС 1%, без змж, 930г",Молочные продукты,3,122.99,0.03
47,CH-4_4-2025-04-24-000022,"Сыр творожный BONFESTO Кремчиз 70%, без змж, 400г",Сыры,5,308.99,0.05
48,CH-4_4-2025-04-24-000022,"Хлеб Нордик с орехами и сухофруктами на закваске, 170г",Хлеб и выпечка,4,99.99,0.03
49,CH-4_4-2025-04-24-000022,"Лаваш РИЖСКИЙ ХЛЕБ Армянский ручной работы, 300г",Хлеб и выпечка,3,73.99,0.03
50,CH-4_4-2025-04-24-000023,"Вино игристое MARTINI Asti белое сладкое, 0.75л",Алкоголь,3,1499.99,0.03
51,CH-4_4-2025-04-24-000024,"Творог СВЕЖЕЕ ЗАВТРА 5%, без змж, 200г",Молочные продукты,2,108.99,0.0
52,CH-4_4-2025-04-24-000025,"Перец микс, 2шт",Овощи и фрукты,2,151.99,0.0
53,CH-4_4-2025-04-24-000026,"Колбаса вареная ДЫМОВ Докторская ГОСТ, 500г",Колбаса и сосиски,3,335.99,0.03
54,CH-4_4-2025-04-24-000026,"Колбаса вареная ДЫМОВ Докторская ГОСТ, 500г",Колбаса и сосиски,4,335.99,0.03
55,CH-4_4-2025-04-24-000026,"Редис, 500г",Овощи и фрукты,2,199.99,0.0
56,CH-4_4-2025-04-24-000026,"Сыр творожный BONFESTO Кремчиз 70%, без змж, 400г",Сыры,5,308.99,0.05
57,CH-4_4-2025-04-24-000027,"Сыр DORBLU с голубой плесенью 50%, без змж, 100г",Сыры,1,331.99,0.0
58,CH-4_4-2025-04-24-000027,"Колбаса вареная ДЫМОВ Докторская ГОСТ, 500г",Колбаса и сосиски,4,335.99,0.03
59,CH-4_4-2025-04-24-000028,"Водка FINLANDIA 40%, 0.7л",Алкоголь,1,1449.99,0.0
60,CH-4_4-2025-04-24-000028,"Сыр твердый ВЕЛИКИЕ ЛУКИ Parmesan 40%, 3 месяца, без змж, 180г",Сыры,5,271.99,0.05
61,CH-4_4-2025-04-24-000028,"Сыр творожный BONFESTO Кремчиз 70%, без змж, 400г",Сыры,1,308.99,0.0
62,CH-4_4-2025-04-24-000028,"Хлеб заварной ХЛЕБНЫЙ ДОМ Заквасный без хлебопекарных дрожжей в упаковке, в нарезке, 350г",Хлеб и выпечка,1,72.99,0.0
63,CH-4_4-2025-04-24-000029,"Вино J.P.CHENET Делишес Медиум Свит красное полусладкое, 0.75л",Алкоголь,3,999.99,0.03
64,CH-4_4-2025-04-24-000029,"Сосиски ОКРАИНА Венские, 380г",Колбаса и сосиски,3,519.99,0.03
65,CH-4_4-2025-04-24-000030,"Томаты сливовидные ФЛАМЕНКО, 450г",Овощи и фрукты,3,298.99,0.03
66,CH-4_4-2025-04-24-000030,"Сосиски ОКРАИНА Венские, 380г",Колбаса и сосиски,1,519.99,0.0
67,CH-4_4-2025-04-24-000030,"Хлеб Нордик с орехами и сухофруктами на закваске, 170г",Хлеб и выпечка,5,99.99,0.05
68,CH-4_4-2025-04-24-000030,"Сало БАХРУШИНЪ с гималайской солью, 280г",Колбаса и сосиски,3,436.99,0.03
69,CH-4_4-2025-04-24-000031,"Сыр DORBLU с голубой плесенью 50%, без змж, 100г",Сыры,3,331.99,0.03
70,CH-4_4-2025-04-24-000031,"Колбаса вареная ДЫМОВ Докторская ГОСТ, 500г",Колбаса и сосиски,3,335.99,0.03
71,CH-4_4-2025-04-24-000032,"Хлебец АРНАУТ Ленинградский, 280г",Хлеб и выпечка,1,108.99,0.0
72,CH-4_4-2025-04-24-000032,"Творог СВЕЖЕЕ ЗАВТРА 5%, без змж, 200г",Молочные продукты,1,108.99,0.0
73,CH-4_4-2025-04-24-000032,"Томаты сливовидные ФЛАМЕНКО, 450г",Овощи и фрукты,1,298.99,0.0
74,CH-4_4-2025-04-24-000033,"Огурцы Луховицкие, 450г",Овощи и фрукты,5,280.99,0.05
75,CH-4_4-2025-04-24-000034,"Хлеб заварной ХЛЕБНЫЙ ДОМ Заквасный без хлебопекарных дрожжей в упаковке, в нарезке, 350г",Хлеб и выпечка,3,72.99,0.03
76,CH-4_4-2025-04-24-000035,"Сало БАХРУШИНЪ с гималайской солью, 280г",Колбаса и сосиски,1,436.99,0.0
77,CH-4_4-2025-04-24-000036,"Кольцо песочное ДАРНИЦА, классическое с обжаренным арахисом, 80г",Хлеб и выпечка,1,50.99,0.0
78,CH-4_4-2025-04-24-000037,"Творог СВЕЖЕЕ ЗАВТРА 5%, без змж, 200г",Молочные продукты,3,108.99,0.03
79,CH-4_4-2025-04-24-000038,"Огурцы Луховицкие, 450г",Овощи и фрукты,2,280.99,0.0
80,CH-4_4-2025-04-24-000038,"Хлеб заварной ХЛЕБНЫЙ ДОМ Заквасный без хлебопекарных дрожжей в упаковке, в нарезке, 350г",Хлеб и выпечка,3,72.99,0.03
81,CH-4_4-2025-04-24-000039,"Сосиски ОКРАИНА Венские, 380г",Колбаса и сосиски,3,519.99,0.03
82,CH-4_4-2025-04-24-000040,"Томаты сливовидные ФЛАМЕНКО, 450г",Овощи и фрукты,1,298.99,0.0
83,CH-4_4-2025-04-24-000041,"Сметана МЗ Пискаревский 15%, безмж, 450г",Молочные продукты,4,124.99,0.03
84,CH-4_4-2025-04-24-000042,"Сосиски ОКРАИНА Венские, 380г",Колбаса и сосиски,3,519.99,0.03
85,CH-4_4-2025-04-24-000042,"Лаваш РИЖСКИЙ ХЛЕБ Армянский ручной работы, 300г",Хлеб и выпечка,4,73.99,0.03
86,CH-4_4-2025-04-24-000042,"Сыр УМАЛАТ Сулугуни 45%, без змж, 280г",Сыры,1,339.99,0.0
87,CH-4_4-2025-04-24-000043,"Хлебец АРНАУТ Ленинградский, 280г",Хлеб и выпечка,4,108.99,0.03
88,CH-4_4-2025-04-24-000044,"Сало БАХРУШИНЪ с гималайской солью, 280г",Колбаса и сосиски,2,436.99,0.0
89,CH-4_4-2025-04-24-000044,"Томаты черри ВАУ круглые красные, 200г",Овощи и фрукты,1,252.99,0.0
90,CH-4_4-2025-04-24-000045,"Сало БАХРУШИНЪ с гималайской солью, 280г",Колбаса и сосиски,4,436.99,0.03
91,CH-4_4-2025-04-24-000046,"Хлеб заварной ХЛЕБНЫЙ ДОМ Заквасный без хлебопекарных дрожжей в упаковке, в нарезке, 350г",Хлеб и выпечка,5,72.99,0.05
92,CH-4_4-2025-04-24-000046,"Колбаса вареная ДЫМОВ Докторская ГОСТ, 500г",Колбаса и сосиски,5,335.99,0.05
93,CH-4_4-2025-04-24-000047,"Масло сливочное СЕЛО ЗЕЛЕНОЕ 82.5%, без змж, 175г",Молочные продукты,5,292.99,0.05
94,CH-4_4-2025-04-24-000048,"Сыр УМАЛАТ Сулугуни 45%, без змж, 280г",Сыры,1,339.99,0.0
95,CH-4_4-2025-04-24-000049,"Сосиски ОКРАИНА Венские, 380г",Колбаса и сосиски,4,519.99,0.03
96,CH-4_4-2025-04-24-000049,"Лаваш РИЖСКИЙ ХЛЕБ Армянский ручной работы, 300г",Хлеб и выпечка,5,73.99,0.05
97,CH-4_4-2025-04-24-000050,"Сыр творожный BONFESTO Кремчиз 70%, без змж, 400г",Сыры,1,308.99,0.0
98,CH-4_4-2025-04-24-000050,"Ветчина из окорока PREMIUM CLUB нарезка, 170г",Колбаса и сосиски,5,225.99,0.05
99,CH-4_4-2025-04-24-000050,"Ветчина из окорока PREMIUM CLUB нарезка, 170г",Колбаса и сосиски,4,225.99,0.03
100,CH-4_4-2025-04-24-000051,"Редис, 500г",Овощи и фрукты,5,199.99,0.05
101,CH-4_4-2025-04-24-000052,"Ветчина из окорока PREMIUM CLUB нарезка, 170г",Колбаса и сосиски,3,225.99,0.03
102,CH-4_4-2025-04-24-000053,"Хлеб заварной ХЛЕБНЫЙ ДОМ Заквасный без хлебопекарных дрожжей в упаковке, в нарезке, 350г",Хлеб и выпечка,4,72.99,0.03
103,CH-4_4-2025-04-24-000054,"Масло сливочное СЕЛО ЗЕЛЕНОЕ 82.5%, без змж, 175г",Молочные продукты,1,292.99,0.0
104,CH-4_4-2025-04-24-000055,"Сосиски ОКРАИНА Венские, 380г",Колбаса и сосиски,1,519.99,0.0
105,CH-4_4-2025-04-24-000056,"Лаваш РИЖСКИЙ ХЛЕБ Армянский ручной работы, 300г",Хлеб и выпечка,1,73.99,0.0
106,CH-4_4-2025-04-24-000057,"Сметана МЗ Пискаревский 15%, безмж, 450г",Молочные продукты,1,124.99,0.0
107,CH-4_4-2025-04-24-000057,"Редис, 500г",Овощи и фрукты,4,199.99,0.03
108,CH-4_4-2025-04-24-000058,"Коньяк САРАДЖИШВИЛИ ХО Грузинский марочный старый КС 10 лет 40%, п/у, 0.5л",Алкоголь,4,4499.9,0.03
109,CH-4_4-2025-04-24-000059,"Редис, 500г",Овощи и фрукты,2,199.99,0.0
110,CH-4_4-2025-04-24-000059,"Огурцы Луховицкие, 450г",Овощи и фрукты,2,280.99,0.0
111,CH-4_4-2025-04-24-000060,"Сыр творожный BONFESTO Кремчиз 70%, без змж, 400г",Сыры,2,308.99,0.0
112,CH-4_4-2025-04-24-000061,"Вино J.P.CHENET Делишес Медиум Свит красное полусладкое, 0.75л",Алкоголь,2,999.99,0.0
113,CH-4_4-2025-04-24-000061,"Молоко пастеризованное ПРОСТОКВАШИНО 2,5%, без змж, 930мл",Молочные продукты,2,97.99,0.0
114,CH-4_4-2025-04-24-000062,"Коньяк САРАДЖИШВИЛИ ХО Грузинский марочный старый КС 10 лет 40%, п/у, 0.5л",Алкоголь,2,4499.9,0.0
115,CH-4_4-2025-04-24-000062,"Колбаса сыровяленая CASADEMONT Сальчичон Монтанья Экстра, 250г",Колбаса и сосиски,4,656.99,0.03
116,CH-4_4-2025-04-24-000063,"Кольцо песочное ДАРНИЦА, классическое с обжаренным арахисом, 80г",Хлеб и выпечка,4,50.99,0.03
117,CH-4_4-2025-04-24-000064,"Хлебец АРНАУТ Ленинградский, 280г",Хлеб и выпечка,4,108.99,0.03
118,CH-4_4-2025-04-24-000065,"Ветчина из окорока PREMIUM CLUB нарезка, 170г",Колбаса и сосиски,4,225.99,0.03
119,CH-4_4-2025-04-24-000065,"Хлебец АРНАУТ Ленинградский, 280г",Хлеб и выпечка,2,108.99,0.0
120,CH-4_4-2025-04-24-000066,"Редис, 500г",Овощи и фрукты,5,199.99,0.05
121,CH-4_4-2025-04-24-000067,"Молоко пастеризованное ПРОСТОКВАШИНО 2,5%, без змж, 930мл",Молочные продукты,5,97.99,0.05
122,CH-4_4-2025-04-24-000068,Виски JACK DANIEL'S Tennessee Whiskey 1л,Алкоголь,1,2899.99,0.0
123,CH-4_4-2025-04-24-000069,"Вино игристое MARTINI Asti белое сладкое, 0.75л",Алкоголь,2,1499.99,0.0
124,CH-4_4-2025-04-24-000070,"Редис, 500г",Овощи и фрукты,1,199.99,0.0
125,CH-4_4-2025-04-24-000070,"Колбаса сыровяленая CASADEMONT Сальчичон Монтанья Экстра, 250г",Колбаса и сосиски,1,656.99,0.0
126,CH-4_4-2025-04-24-000071,"Лаваш РИЖСКИЙ ХЛЕБ Армянский ручной работы, 300г",Хлеб и выпечка,3,73.99,0.03
127,CH-4_4-2025-04-24-000071,"Томаты черри ВАУ круглые красные, 200г",Овощи и фрукты,5,252.99,0.05
128,CH-4_4-2025-04-24-000072,"Хлеб заварной ХЛЕБНЫЙ ДОМ Заквасный без хлебопекарных дрожжей в упаковке, в нарезке, 350г",Хлеб и выпечка,4,72.99,0.03
129,CH-4_4-2025-04-24-000073,"Сыр из козьего молока БЕЛОЕ ЗОЛОТО Грана Кози Леварден 50%, без змж, 150г",Сыры,2,417.99,0.0
130,CH-4_4-2025-04-24-000073,"Водка FINLANDIA 40%, 0.7л",Алкоголь,3,1449.99,0.03
131,CH-4_4-2025-04-24-000074,"Творог СВЕЖЕЕ ЗАВТРА 5%, без змж, 200г",Молочные продукты,5,108.99,0.05
132,CH-4_4-2025-04-24-000074,"Лаваш РИЖСКИЙ ХЛЕБ Армянский ручной работы, 300г",Хлеб и выпечка,3,73.99,0.03
