,doc_id,item,category,amount,price,discount
51,CH-5_1-2025-04-24-000031,"Творог СВЕЖЕЕ ЗАВТРА 5%, без змж, 200г",Молочные продукты,4,108.99,0.03
52,CH-5_1-2025-04-24-000032,"Сыр твердый ВЕЛИКИЕ ЛУКИ Parmesan 40%, 3 месяца, без змж, 180г",Сыры,4,271.99,0.03
53,CH-5_1-2025-04-24-000032,"Сыр творожный BONFESTO Кремчиз 70%, без змж, 400г",Сыры,5,308.99,0.05
54,CH-5_1-2025-04-24-000033,"Сыр УМАЛАТ Сулугуни 45%, без змж, 280г",Сыры,1,339.99,0.0
55,CH-5_1-2025-04-24-000034,"Биопродукт кефирный БИОБАЛАНС 1%, без змж, 930г",Молочные продукты,3,122.99,0.03
56,CH-5_1-2025-04-24-000035,"Хлеб заварной ХЛЕБНЫЙ ДОМ Заквасный без хлебопекарных дрожжей в упаковке, в нарезке, 350г",Хлеб и выпечка,2,72.99,0.0
57,CH-5_1-2025-04-24-000036,"Сыр творожный BONFESTO Кремчиз 70%, без змж, 400г",Сыры,2,308.99,0.0
58,CH-5_1-2025-04-24-000037,"Вино игристое MARTINI Asti белое сладкое, 0.75л",Алкоголь,5,1499.99,0.05
59,CH-5_1-2025-04-24-000037,"Сыр из козьего молока БЕЛОЕ ЗОЛОТО Грана Кози Леварден 50%, без змж, 150г",Сыры,1,417.99,0.0
60,CH-5_1-2025-04-24-000038,"Хлебец АРНАУТ Ленинградский, 280г",Хлеб и выпечка,2,108.99,0.0
61,CH-5_1-2025-04-24-000038,"Водка FINLANDIA 40%, 0.7л",Алкоголь,1,1449.99,0.0
62,CH-5_1-2025-04-24-000039,"Сыр твердый ВЕЛИКИЕ ЛУКИ Parmesan 40%, 3 месяца, без змж, 180г",Сыры,5,271.99,0.05
63,CH-5_1-2025-04-24-000040,"Огурцы Луховицкие, 450г",Овощи и фрукты,3,280.99,0.03
64,CH-5_1-2025-04-24-000040,Виски JACK DANIEL'S Tennessee Whiskey 1л,Алкоголь,5,2899.99,0.05
65,CH-5_1-2025-04-24-000041,"Редис, 500г",Овощи и фрукты,3,199.99,0.03
66,CH-5_1-2025-04-24-000041,"Томаты черри ВАУ круглые красные, 200г",Овощи и фрукты,3,252.99,0.03
67,CH-5_1-2025-04-24-000042,"Водка FINLANDIA 40%, 0.7л",Алкоголь,2,1449.99,0.0
68,CH-5_1-2025-04-24-000042,"Водка FINLANDIA 40%, 0.7л",Алкоголь,2,1449.99,0.0
69,CH-5_1-2025-04-24-000043,"Колбаса сыровяленая CASADEMONT Сальчичон Монтанья Экстра, 250г",Колбаса и сосиски,3,656.99,0.03
70,CH-5_1-2025-04-24-000044,"Лаваш РИЖСКИЙ ХЛЕБ Армянский ручной работы, 300г",Хлеб и выпечка,5,73.99,0.05
71,CH-5_1-2025-04-24-000044,"Сыр творожный BONFESTO Кремчиз 70%, без змж, 400г",Сыры,2,308.99,0.0
72,CH-5_1-2025-04-24-000044,"Сосиски ОКРАИНА Венские, 380г",Колбаса и сосиски,4,519.99,0.03
73,CH-5_1-2025-04-24-000045,"Сыр твердый ВЕЛИКИЕ ЛУКИ Parmesan 40%, 3 месяца, без змж, 180г",Сыры,2,271.99,0.0
74,CH-5_1-2025-04-24-000046,"Сыр из козьего молока БЕЛОЕ ЗОЛОТО Грана Кози Леварден 50%, без змж, 150г",Сыры,2,417.99,0.0
75,CH-5_1-2025-04-24-000047,"Водка FINLANDIA 40%, 0.7л",Алкоголь,2,1449.99,0.0
76,CH-5_1-2025-04-24-000048,"Колбаса вареная ДЫМОВ Докторская ГОСТ, 500г",Колбаса и сосиски,2,335.99,0.0
77,CH-5_1-2025-04-24-000048,"Биопродукт кефирный БИОБАЛАНС 1%, без змж, 930г",Молочные продукты,3,122.99,0.03
78,CH-5_1-2025-04-24-000049,"Редис, 500г",Овощи и фрукты,4,199.99,0.03
79,CH-5_1-2025-04-24-000050,"Вино игристое MARTINI Asti белое сладкое, 0.75л",Алкоголь,2,1499.99,0.0
80,CH-5_1-2025-04-24-000050,"Сыр DORBLU с голубой плесенью 50%, без змж, 100г",Сыры,1,331.99,0.0
81,CH-5_1-2025-04-24-000051,"Сыр УМАЛАТ Сулугуни 45%, без змж, 280г",Сыры,2,339.99,0.0
82,CH-5_1-2025-04-24-000051,"Коньяк САРАДЖИШВИЛИ ХО Грузинский марочный старый КС 10 лет 40%, п/у, 0.5л",Алкоголь,1,4499.9,0.0
83,CH-5_1-2025-04-24-000051,"Сметана МЗ Пискаревский 15%, безмж, 450г",Молочные продукты,5,124.99,0.05
84,CH-5_1-2025-04-24-000052,"Творог СВЕЖЕЕ ЗАВТРА 5%, без змж, 200г",Молочные продукты,3,108.99,0.03
85,CH-5_1-2025-04-24-000052,"Огурцы Луховицкие, 450г",Овощи и фрукты,2,280.99,0.0
86,CH-5_1-2025-04-24-000052,"Хлеб Нордик с орехами и сухофруктами на закваске, 170г",Хлеб и выпечка,1,99.99,0.0
87,CH-5_1-2025-04-24-000053,"Томаты сливовидные ФЛАМЕНКО, 450г",Овощи и фрукты,2,298.99,0.0
88,CH-5_1-2025-04-24-000053,"Сыр из козьего молока БЕЛОЕ ЗОЛОТО Грана Кози Леварден 50%, без змж, 150г",Сыры,5,417.99,0.05
89,CH-5_1-2025-04-24-000054,"Вино J.P.CHENET Делишес Медиум Свит красное полусладкое, 0.75л",Алкоголь,4,999.99,0.03
90,CH-5_1-2025-04-24-000054,"Колбаса вареная ДЫМОВ Докторская ГОСТ, 500г",Колбаса и сосиски,2,335.99,0.0
91,CH-5_1-2025-04-24-000054,"Сыр творожный BONFESTO Кремчиз 70%, без змж, 400г",Сыры,4,308.99,0.03
92,CH-5_1-2025-04-24-000055,"Лаваш РИЖСКИЙ ХЛЕБ Армянский ручной работы, 300г",Хлеб и выпечка,4,73.99,0.03
93,CH-5_1-2025-04-24-000056,"Вино игристое MARTINI Asti белое сладкое, 0.75л",Алкоголь,3,1499.99,0.03
94,CH-5_1-2025-04-24-000057,"Огурцы Луховицкие, 450г",Овощи и фрукты,3,280.99,0.03
95,CH-5_1-2025-04-24-000057,"Сыр творожный BONFESTO Кремчиз 70%, без змж, 400г",Сыры,3,308.99,0.03
96,CH-5_1-2025-04-24-000058,"Масло сливочное СЕЛО ЗЕЛЕНОЕ 82.5%, без змж, 175г",Молочные продукты,1,292.99,0.0
97,CH-5_1-2025-04-24-000058,"Вино J.P.CHENET Делишес Медиум Свит красное полусладкое, 0.75л",Алкоголь,3,999.99,0.03
98,CH-5_1-2025-04-24-000059,"Сыр из козьего молока БЕЛОЕ ЗОЛОТО Грана Кози Леварден 50%, без змж, 150г",Сыры,1,417.99,0.0
99,CH-5_1-2025-04-24-000059,"Томаты черри ВАУ круглые красные, 200г",Овощи и фрукты,1,252.99,0.0
100,CH-5_1-2025-04-24-000060,"Сыр из козьего молока БЕЛОЕ ЗОЛОТО Грана Кози Леварден 50%, без змж, 150г",Сыры,1,417.99,0.0
101,CH-5_1-2025-04-24-000060,"Сыр DORBLU с голубой плесенью 50%, без змж, 100г",Сыры,2,331.99,0.0
102,CH-5_1-2025-04-24-000061,Виски JACK DANIEL'S Tennessee Whiskey 1л,Алкоголь,4,2899.99,0.03
103,CH-5_1-2025-04-24-000061,"Сыр твердый ВЕЛИКИЕ ЛУКИ Parmesan 40%, 3 месяца, без змж, 180г",Сыры,4,271.99,0.03
104,CH-5_1-2025-04-24-000062,"Коньяк САРАДЖИШВИЛИ ХО Грузинский марочный старый КС 10 лет 40%, п/у, 0.5л",Алкоголь,3,4499.9,0.03
105,CH-5_1-2025-04-24-000063,"Биопродукт кефирный БИОБАЛАНС 1%, без змж, 930г",Молочные продукты,3,122.99,0.03
106,CH-5_1-2025-04-24-000063,"Сыр творожный BONFESTO Кремчиз 70%, без змж, 400г",Сыры,5,308.99,0.05
107,CH-5_1-2025-04-24-000064,"Томаты сливовидные ФЛАМЕНКО, 450г",Овощи и фрукты,1,298.99,0.0
108,CH-5_1-2025-04-24-000064,"Коньяк САРАДЖИШВИЛИ ХО Грузинский марочный старый КС 10 лет 40%, п/у, 0.5л",Алкоголь,2,4499.9,0.0
109,CH-5_1-2025-04-24-000064,"Огурцы Луховицкие, 450г",Овощи и фрукты,3,280.99,0.03
110,CH-5_1-2025-04-24-000065,"Лаваш РИЖСКИЙ ХЛЕБ Армянский ручной работы, 300г",Хлеб и выпечка,1,73.99,0.0
111,CH-5_1-2025-04-24-000065,"Сало БАХРУШИНЪ с гималайской солью, 280г",Колбаса и сосиски,2,436.99,0.0
112,CH-5_1-2025-04-24-000066,"Сыр творожный BONFESTO Кремчиз 70%, без змж, 400г",Сыры,4,308.99,0.03
113,CH-5_1-2025-04-24-000066,"Сыр DORBLU с голубой плесенью 50%, без змж, 100г",Сыры,5,331.99,0.05
114,CH-5_1-2025-04-24-000067,"Сыр DORBLU с голубой плесенью 50%, без змж, 100г",Сыры,1,331.99,0.0
115,CH-5_1-2025-04-24-000068,"Сыр DORBLU с голубой плесенью 50%, без змж, 100г",Сыры,4,331.99,0.03
116,CH-5_1-2025-04-24-000069,"Кольцо песочное ДАРНИЦА, классическое с обжаренным арахисом, 80г",Хлеб и выпечка,1,50.99,0.0
117,CH-5_1-2025-04-24-000069,"Хлеб Нордик с орехами и сухофруктами на закваске, 170г",Хлеб и выпечка,2,99.99,0.0
118,CH-5_1-2025-04-24-000069,"Огурцы Луховицкие, 450г",Овощи и фрукты,3,280.99,0.03
119,CH-5_1-2025-04-24-000069,"Творог СВЕЖЕЕ ЗАВТРА 5%, без змж, 200г",Молочные продукты,5,108.99,0.05
120,CH-5_1-2025-04-24-000070,"Хлеб заварной ХЛЕБНЫЙ ДОМ Заквасный без хлебопекарных дрожжей в упаковке, в нарезке, 350г",Хлеб и выпечка,2,72.99,0.0
121,CH-5_1-2025-04-24-000070,"Сыр DORBLU с голубой плесенью 50%, без змж, 100г",Сыры,5,331.99,0.05
122,CH-5_1-2025-04-24-000070,"Масло сливочное СЕЛО ЗЕЛЕНОЕ 82.5%, без змж, 175г",Молочные продукты,4,292.99,0.03
123,CH-5_1-2025-04-24-000071,"Коньяк САРАДЖИШВИЛИ ХО Грузинский марочный старый КС 10 лет 40%, п/у, 0.5л",Алкоголь,1,4499.9,0.0
124,CH-5_1-2025-04-24-000071,"Вино J.P.CHENET Делишес Медиум Свит красное полусладкое, 0.75л",Алкоголь,2,999.99,0.0
125,CH-5_1-2025-04-24-000072,"Сыр творожный BONFESTO Кремчиз 70%, без змж, 400г",Сыры,4,308.99,0.03
126,CH-5_1-2025-04-24-000072,"Огурцы Луховицкие, 450г",Овощи и фрукты,5,280.99,0.05
127,CH-5_1-2025-04-24-000072,"Сыр DORBLU с голубой плесенью 50%, без змж, 100г",Сыры,4,331.99,0.03
128,CH-5_1-2025-04-24-000072,"Огурцы Луховицкие, 450г",Овощи и фрукты,1,280.99,0.0
129,CH-5_1-2025-04-24-000073,"Сыр DORBLU с голубой плесенью 50%, без змж, 100г",Сыры,5,331.99,0.05
130,CH-5_1-2025-04-24-000074,"Сосиски ОКРАИНА Венские, 380г",Колбаса и сосиски,5,519.99,0.05
131,CH-5_1-2025-04-24-000075,"Молоко пастеризованное ПРОСТОКВАШИНО 2,5%, без змж, 930мл",Молочные продукты,4,97.99,0.03
132,CH-5_1-2025-04-24-000075,"Сыр творожный BONFESTO Кремчиз 70%, без змж, 400г",Сыры,2,308.99,0.0
133,CH-5_1-2025-04-24-000076,"Коньяк САРАДЖИШВИЛИ ХО Грузинский марочный старый КС 10 лет 40%, п/у, 0.5л",Алкоголь,5,4499.9,0.05
134,CH-5_1-2025-04-24-000077,"Молоко пастеризованное ПРОСТОКВАШИНО 2,5%, без змж, 930мл",Молочные продукты,5,97.99,0.05
135,CH-5_1-2025-04-24-000077,"Сметана МЗ Пискаревский 15%, безмж, 450г",Молочные продукты,2,124.99,0.0
136,CH-5_1-2025-04-24-000078,"Сыр УМАЛАТ Сулугуни 45%, без змж, 280г",Сыры,5,339.99,0.05
