,doc_id,item,category,amount,price,discount
40,CH-9_3-2025-04-24-000025,"Томаты черри ВАУ круглые красные, 200г",Овощи и фрукты,4,252.99,0.03
41,CH-9_3-2025-04-24-000026,"Сметана МЗ Пискаревский 15%, безмж, 450г",Молочные продукты,4,124.99,0.03
42,CH-9_3-2025-04-24-000026,"Сыр твердый ВЕЛИКИЕ ЛУКИ Parmesan 40%, 3 месяца, без змж, 180г",Сыры,3,271.99,0.03
43,CH-9_3-2025-04-24-000027,"Огурцы Луховицкие, 450г",Овощи и фрукты,5,280.99,0.05
44,CH-9_3-2025-04-24-000027,"Кольцо песочное ДАРНИЦА, классическое с обжаренным арахисом, 80г",Хлеб и выпечка,1,50.99,0.0
45,CH-9_3-2025-04-24-000028,"Сало БАХРУШИНЪ с гималайской солью, 280г",Колбаса и сосиски,5,436.99,0.05
46,CH-9_3-2025-04-24-000028,"Вино игристое MARTINI Asti белое сладкое, 0.75л",Алкоголь,4,1499.99,0.03
47,CH-9_3-2025-04-24-000028,Виски JACK DANIEL'S Tennessee Whiskey 1л,Алкоголь,3,2899.99,0.03
48,CH-9_3-2025-04-24-000028,"Вино игристое MARTINI Asti белое сладкое, 0.75л",Алкоголь,5,1499.99,0.05
49,CH-9_3-2025-04-24-000028,"Сыр УМАЛАТ Сулугуни 45%, без змж, 280г",Сыры,2,339.99,0.0
50,CH-9_3-2025-04-24-000028,"Хлебец АРНАУТ Ленинградский, 280г",Хлеб и выпечка,2,108.99,0.0
51,CH-9_3-2025-04-24-000029,"Сосиски ОКРАИНА Венские, 380г",Колбаса и сосиски,3,519.99,0.03
52,CH-9_3-2025-04-24-000030,"Сало БАХРУШИНЪ с гималайской солью, 280г",Колбаса и сосиски,2,436.99,0.0
53,CH-9_3-2025-04-24-000030,"Молоко пастеризованное ПРОСТОКВАШИНО 2,5%, без змж, 930мл",Молочные продукты,5,97.99,0.05
54,CH-9_3-2025-04-24-000030,"Хлебец АРНАУТ Ленинградский, 280г",Хлеб и выпечка,4,108.99,0.03
55,CH-9_3-2025-04-24-000030,"Сосиски ОКРАИНА Венские, 380г",Колбаса и сосиски,3,519.99,0.03
56,CH-9_3-2025-04-24-000030,"Ветчина из окорока PREMIUM CLUB нарезка, 170г",Колбаса и сосиски,1,225.99,0.0
57,CH-9_3-2025-04-24-000031,"Вино игристое MARTINI Asti белое сладкое, 0.75л",Алкоголь,4,1499.99,0.03
58,CH-9_3-2025-04-24-000032,"Сосиски ОКРАИНА Венские, 380г",Колбаса и сосиски,1,519.99,0.0
59,CH-9_3-2025-04-24-000032,"Масло сливочное СЕЛО ЗЕЛЕНОЕ 82.5%, без змж, 175г",Молочные продукты,4,292.99,0.03
60,CH-9_3-2025-04-24-000032,"Масло сливочное СЕЛО ЗЕЛЕНОЕ 82.5%, без змж, 175г",Молочные продукты,5,292.99,0.05
61,CH-9_3-2025-04-24-000032,"Масло сливочное СЕЛО ЗЕЛЕНОЕ 82.5%, без змж, 175г",Молочные продукты,4,292.99,0.03
62,CH-9_3-2025-04-24-000032,"Хлеб заварной ХЛЕБНЫЙ ДОМ Заквасный без хлебопекарных дрожжей в упаковке, в нарезке, 350г",Хлеб и выпечка,3,72.99,0.03
63,CH-9_3-2025-04-24-000033,"Лаваш РИЖСКИЙ ХЛЕБ Армянский ручной работы, 300г",Хлеб и выпечка,3,73.99,0.03
64,CH-9_3-2025-04-24-000034,"Огурцы Луховицкие, 450г",Овощи и фрукты,1,280.99,0.0
65,CH-9_3-2025-04-24-000035,"Водка FINLANDIA 40%, 0.7л",Алкоголь,4,1449.99,0.03
66,CH-9_3-2025-04-24-000036,"Сыр творожный BONFESTO Кремчиз 70%, без змж, 400г",Сыры,1,308.99,0.0
67,CH-9_3-2025-04-24-000036,"Редис, 500г",Овощи и фрукты,3,199.99,0.03
68,CH-9_3-2025-04-24-000037,"Сыр УМАЛАТ Сулугуни 45%, без змж, 280г",Сыры,5,339.99,0.05
69,CH-9_3-2025-04-24-000037,"Томаты сливовидные ФЛАМЕНКО, 450г",Овощи и фрукты,4,298.99,0.03
70,CH-9_3-2025-04-24-000038,"Сыр УМАЛАТ Сулугуни 45%, без змж, 280г",Сыры,1,339.99,0.0
71,CH-9_3-2025-04-24-000039,"Сало БАХРУШИНЪ с гималайской солью, 280г",Колбаса и сосиски,1,436.99,0.0
72,CH-9_3-2025-04-24-000040,"Колбаса сыровяленая CASADEMONT Сальчичон Монтанья Экстра, 250г",Колбаса и сосиски,3,656.99,0.03
73,CH-9_3-2025-04-24-000041,"Лаваш РИЖСКИЙ ХЛЕБ Армянский ручной работы, 300г",Хлеб и выпечка,3,73.99,0.03
74,CH-9_3-2025-04-24-000042,"Колбаса вареная ДЫМОВ Докторская ГОСТ, 500г",Колбаса и сосиски,1,335.99,0.0
75,CH-9_3-2025-04-24-000042,"Колбаса сыровяленая CASADEMONT Сальчичон Монтанья Экстра, 250г",Колбаса и сосиски,5,656.99,0.05
76,CH-9_3-2025-04-24-000042,"Биопродукт кефирный БИОБАЛАНС 1%, без змж, 930г",Молочные продукты,4,122.99,0.03
77,CH-9_3-2025-04-24-000043,"Хлеб Нордик с орехами и сухофруктами на закваске, 170г",Хлеб и выпечка,2,99.99,0.0
78,CH-9_3-2025-04-24-000043,"Перец микс, 2шт",Овощи и фрукты,4,151.99,0.03
79,CH-9_3-2025-04-24-000044,Виски JACK DANIEL'S Tennessee Whiskey 1л,Алкоголь,2,2899.99,0.0
80,CH-9_3-2025-04-24-000044,"Сыр УМАЛАТ Сулугуни 45%, без змж, 280г",Сыры,5,339.99,0.05
81,CH-9_3-2025-04-24-000045,"Сметана МЗ Пискаревский 15%, безмж, 450г",Молочные продукты,2,124.99,0.0
82,CH-9_3-2025-04-24-000046,"Хлебец АРНАУТ Ленинградский, 280г",Хлеб и выпечка,3,108.99,0.03
83,CH-9_3-2025-04-24-000046,"Сыр творожный BONFESTO Кремчиз 70%, без змж, 400г",Сыры,4,308.99,0.03
84,CH-9_3-2025-04-24-000046,"Творог СВЕЖЕЕ ЗАВТРА 5%, без змж, 200г",Молочные продукты,1,108.99,0.0
85,CH-9_3-2025-04-24-000047,"Колбаса вареная ДЫМОВ Докторская ГОСТ, 500г",Колбаса и сосиски,2,335.99,0.0
86,CH-9_3-2025-04-24-000047,"Ветчина из окорока PREMIUM CLUB нарезка, 170г",Колбаса и сосиски,4,225.99,0.03
87,CH-9_3-2025-04-24-000047,"Творог СВЕЖЕЕ ЗАВТРА 5%, без змж, 200г",Молочные продукты,4,108.99,0.03
88,CH-9_3-2025-04-24-000047,"Водка FINLANDIA 40%, 0.7л",Алкоголь,4,1449.99,0.03
89,CH-9_3-2025-04-24-000047,"Водка FINLANDIA 40%, 0.7л",Алкоголь,4,1449.99,0.03
90,CH-9_3-2025-04-24-000048,"Сметана МЗ Пискаревский 15%, безмж, 450г",Молочные продукты,1,124.99,0.0
91,CH-9_3-2025-04-24-000049,"Сыр из козьего молока БЕЛОЕ ЗОЛОТО Грана Кози Леварден 50%, без змж, 150г",Сыры,5,417.99,0.05
92,CH-9_3-2025-04-24-000050,"Хлеб заварной ХЛЕБНЫЙ ДОМ Заквасный без хлебопекарных дрожжей в упаковке, в нарезке, 350г",Хлеб и выпечка,5,72.99,0.05
93,CH-9_3-2025-04-24-000050,"Сосиски ОКРАИНА Венские, 380г",Колбаса и сосиски,5,519.99,0.05
94,CH-9_3-2025-04-24-000050,"Хлеб заварной ХЛЕБНЫЙ ДОМ Заквасный без хлебопекарных дрожжей в упаковке, в нарезке, 350г",Хлеб и выпечка,5,72.99,0.05
95,CH-9_3-2025-04-24-000051,"Томаты черри ВАУ круглые красные, 200г",Овощи и фрукты,2,252.99,0.0
96,CH-9_3-2025-04-24-000052,"Вино J.P.CHENET Делишес Медиум Свит красное полусладкое, 0.75л",Алкоголь,2,999.99,0.0
97,CH-9_3-2025-04-24-000053,"Сметана МЗ Пискаревский 15%, безмж, 450г",Молочные продукты,4,124.99,0.03
98,CH-9_3-2025-04-24-000053,"Колбаса сыровяленая CASADEMONT Сальчичон Монтанья Экстра, 250г",Колбаса и сосиски,1,656.99,0.0
99,CH-9_3-2025-04-24-000053,"Сыр DORBLU с голубой плесенью 50%, без змж, 100г",Сыры,2,331.99,0.0
100,CH-9_3-2025-04-24-000053,"Хлебец АРНАУТ Ленинградский, 280г",Хлеб и выпечка,3,108.99,0.03
101,CH-9_3-2025-04-24-000053,"Масло сливочное СЕЛО ЗЕЛЕНОЕ 82.5%, без змж, 175г",Молочные продукты,4,292.99,0.03
102,CH-9_3-2025-04-24-000053,"Сметана МЗ Пискаревский 15%, безмж, 450г",Молочные продукты,5,124.99,0.05
103,CH-9_3-2025-04-24-000053,"Сыр твердый ВЕЛИКИЕ ЛУКИ Parmesan 40%, 3 месяца, без змж, 180г",Сыры,2,271.99,0.0
104,CH-9_3-2025-04-24-000054,"Сыр творожный BONFESTO Кремчиз 70%, без змж, 400г",Сыры,5,308.99,0.05
105,CH-9_3-2025-04-24-000055,"Сыр УМАЛАТ Сулугуни 45%, без змж, 280г",Сыры,4,339.99,0.03
