,doc_id,item,category,amount,price,discount
21,CH-4_5-2025-04-24-000012,"Хлеб заварной ХЛЕБНЫЙ ДОМ Заквасный без хлебопекарных дрожжей в упаковке, в нарезке, 350г",Хлеб и выпечка,2,72.99,0.0
22,CH-4_5-2025-04-24-000013,"Лаваш РИЖСКИЙ ХЛЕБ Армянский ручной работы, 300г",Хлеб и выпечка,1,73.99,0.0
23,CH-4_5-2025-04-24-000013,"Творог СВЕЖЕЕ ЗАВТРА 5%, без змж, 200г",Молочные продукты,1,108.99,0.0
24,CH-4_5-2025-04-24-000013,"Коньяк САРАДЖИШВИЛИ ХО Грузинский марочный старый КС 10 лет 40%, п/у, 0.5л",Алкоголь,3,4499.9,0.03
25,CH-4_5-2025-04-24-000013,Виски JACK DANIEL'S Tennessee Whiskey 1л,Алкоголь,3,2899.99,0.03
26,CH-4_5-2025-04-24-000013,"Молоко пастеризованное ПРОСТОКВАШИНО 2,5%, без змж, 930мл",Молочные продукты,5,97.99,0.05
27,CH-4_5-2025-04-24-000013,"Масло сливочное СЕЛО ЗЕЛЕНОЕ 82.5%, без змж, 175г",Молочные продукты,2,292.99,0.0
28,CH-4_5-2025-04-24-000013,"Вино игристое MARTINI Asti белое сладкое, 0.75л",Алкоголь,1,1499.99,0.0
29,CH-4_5-2025-04-24-000013,"Редис, 500г",Овощи и фрукты,2,199.99,0.0
30,CH-4_5-2025-04-24-000013,"Вино J.P.CHENET Делишес Медиум Свит красное полусладкое, 0.75л",Алкоголь,3,999.99,0.03
31,CH-4_5-2025-04-24-000014,"Томаты сливовидные ФЛАМЕНКО, 450г",Овощи и фрукты,4,298.99,0.03
32,CH-4_5-2025-04-24-000015,"Перец микс, 2шт",Овощи и фрукты,3,151.99,0.03
33,CH-4_5-2025-04-24-000015,"Сметана МЗ Пискаревский 15%, безмж, 450г",Молочные продукты,1,124.99,0.0
34,CH-4_5-2025-04-24-000016,"Перец микс, 2шт",Овощи и фрукты,1,151.99,0.0
35,CH-4_5-2025-04-24-000017,"Сыр DORBLU с голубой плесенью 50%, без змж, 100г",Сыры,4,331.99,0.03
36,CH-4_5-2025-04-24-000017,"Огурцы Луховицкие, 450г",Овощи и фрукты,5,280.99,0.05
37,CH-4_5-2025-04-24-000018,"Колбаса сыровяленая CASADEMONT Сальчичон Монтанья Экстра, 250г",Колбаса и сосиски,1,656.99,0.0
38,CH-4_5-2025-04-24-000018,"Хлебец АРНАУТ Ленинградский, 280г",Хлеб и выпечка,2,108.99,0.0
39,CH-4_5-2025-04-24-000018,"Перец микс, 2шт",Овощи и фрукты,1,151.99,0.0
40,CH-4_5-2025-04-24-000018,"Молоко пастеризованное ПРОСТОКВАШИНО 2,5%, без змж, 930мл",Молочные продукты,5,97.99,0.05
41,CH-4_5-2025-04-24-000019,"Томаты сливовидные ФЛАМЕНКО, 450г",Овощи и фрукты,4,298.99,0.03
42,CH-4_5-2025-04-24-000019,"Вино игристое MARTINI Asti белое сладкое, 0.75л",Алкоголь,1,1499.99,0.0
43,CH-4_5-2025-04-24-000020,"Сыр DORBLU с голубой плесенью 50%, без змж, 100г",Сыры,3,331.99,0.03
44,CH-4_5-2025-04-24-000021,"Лаваш РИЖСКИЙ ХЛЕБ Армянский ручной работы, 300г",Хлеб и выпечка,5,73.99,0.05
45,CH-4_5-2025-04-24-000022,"Томаты черри ВАУ круглые красные, 200г",Овощи и фрукты,4,252.99,0.03
46,CH-4_5-2025-04-24-000022,"Кольцо песочное ДАРНИЦА, классическое с обжаренным арахисом, 80г",Хлеб и выпечка,1,50.99,0.0
47,CH-4_5-2025-04-24-000023,"Коньяк САРАДЖИШВИЛИ ХО Грузинский марочный старый КС 10 лет 40%, п/у, 0.5л",Алкоголь,1,4499.9,0.0
48,CH-4_5-2025-04-24-000024,"Сыр из козьего молока БЕЛОЕ ЗОЛОТО Грана Кози Леварден 50%, без змж, 150г",Сыры,4,417.99,0.03
49,CH-4_5-2025-04-24-000024,"Вино игристое MARTINI Asti белое сладкое, 0.75л",Алкоголь,3,1499.99,0.03
50,CH-4_5-2025-04-24-000025,"Творог СВЕЖЕЕ ЗАВТРА 5%, без змж, 200г",Молочные продукты,3,108.99,0.03
51,CH-4_5-2025-04-24-000025,"Сало БАХРУШИНЪ с гималайской солью, 280г",Колбаса и сосиски,1,436.99,0.0
52,CH-4_5-2025-04-24-000026,"Вино J.P.CHENET Делишес Медиум Свит красное полусладкое, 0.75л",Алкоголь,3,999.99,0.03
53,CH-4_5-2025-04-24-000027,"Сметана МЗ Пискаревский 15%, безмж, 450г",Молочные продукты,4,124.99,0.03
54,CH-4_5-2025-04-24-000027,"Коньяк САРАДЖИШВИЛИ ХО Грузинский марочный старый КС 10 лет 40%, п/у, 0.5л",Алкоголь,2,4499.9,0.0
55,CH-4_5-2025-04-24-000027,"Биопродукт кефирный БИОБАЛАНС 1%, без змж, 930г",Молочные продукты,1,122.99,0.0
56,CH-4_5-2025-04-24-000027,"Томаты черри ВАУ круглые красные, 200г",Овощи и фрукты,1,252.99,0.0
57,CH-4_5-2025-04-24-000028,"Редис, 500г",Овощи и фрукты,4,199.99,0.03
58,CH-4_5-2025-04-24-000028,"Сметана МЗ Пискаревский 15%, безмж, 450г",Молочные продукты,1,124.99,0.0
59,CH-4_5-2025-04-24-000029,"Вино игристое MARTINI Asti белое сладкое, 0.75л",Алкоголь,4,1499.99,0.03
60,CH-4_5-2025-04-24-000029,"Сало БАХРУШИНЪ с гималайской солью, 280г",Колбаса и сосиски,4,436.99,0.03
61,CH-4_5-2025-04-24-000029,"Водка FINLANDIA 40%, 0.7л",Алкоголь,2,1449.99,0.0
62,CH-4_5-2025-04-24-000029,"Биопродукт кефирный БИОБАЛАНС 1%, без змж, 930г",Молочные продукты,4,122.99,0.03
63,CH-4_5-2025-04-24-000029,"Редис, 500г",Овощи и фрукты,1,199.99,0.0
64,CH-4_5-2025-04-24-000029,"Вино J.P.CHENET Делишес Медиум Свит красное полусладкое, 0.75л",Алкоголь,1,999.99,0.0
65,CH-4_5-2025-04-24-000029,"Вино игристое MARTINI Asti белое сладкое, 0.75л",Алкоголь,3,1499.99,0.03
66,CH-4_5-2025-04-24-000029,"Редис, 500г",Овощи и фрукты,2,199.99,0.0
67,CH-4_5-2025-04-24-000029,"Молоко пастеризованное ПРОСТОКВАШИНО 2,5%, без змж, 930мл",Молочные продукты,4,97.99,0.03
68,CH-4_5-2025-04-24-000029,"Биопродукт кефирный БИОБАЛАНС 1%, без змж, 930г",Молочные продукты,4,122.99,0.03
69,CH-4_5-2025-04-24-000030,"Коньяк САРАДЖИШВИЛИ ХО Грузинский марочный старый КС 10 лет 40%, п/у, 0.5л",Алкоголь,3,4499.9,0.03
70,CH-4_5-2025-04-24-000030,"Водка FINLANDIA 40%, 0.7л",Алкоголь,5,1449.99,0.05
71,CH-4_5-2025-04-24-000030,"Сыр DORBLU с голубой плесенью 50%, без змж, 100г",Сыры,1,331.99,0.0
72,CH-4_5-2025-04-24-000030,"Сыр твердый ВЕЛИКИЕ ЛУКИ Parmesan 40%, 3 месяца, без змж, 180г",Сыры,1,271.99,0.0
73,CH-4_5-2025-04-24-000031,"Колбаса сыровяленая CASADEMONT Сальчичон Монтанья Экстра, 250г",Колбаса и сосиски,2,656.99,0.0
74,CH-4_5-2025-04-24-000032,"Кольцо песочное ДАРНИЦА, классическое с обжаренным арахисом, 80г",Хлеб и выпечка,4,50.99,0.03
75,CH-4_5-2025-04-24-000032,"Лаваш РИЖСКИЙ ХЛЕБ Армянский ручной работы, 300г",Хлеб и выпечка,2,73.99,0.0
76,CH-4_5-2025-04-24-000032,"Водка FINLANDIA 40%, 0.7л",Алкоголь,4,1449.99,0.03
77,CH-4_5-2025-04-24-000032,"Творог СВЕЖЕЕ ЗАВТРА 5%, без змж, 200г",Молочные продукты,1,108.99,0.0
78,CH-4_5-2025-04-24-000032,"Биопродукт кефирный БИОБАЛАНС 1%, без змж, 930г",Молочные продукты,1,122.99,0.0
79,CH-4_5-2025-04-24-000033,"Томаты черри ВАУ круглые красные, 200г",Овощи и фрукты,2,252.99,0.0
80,CH-4_5-2025-04-24-000033,"Сосиски ОКРАИНА Венские, 380г",Колбаса и сосиски,5,519.99,0.05
81,CH-4_5-2025-04-24-000034,"Огурцы Луховицкие, 450г",Овощи и фрукты,2,280.99,0.0
82,CH-4_5-2025-04-24-000034,"Кольцо песочное ДАРНИЦА, классическое с обжаренным арахисом, 80г",Хлеб и выпечка,4,50.99,0.03
83,CH-4_5-2025-04-24-000034,Виски JACK DANIEL'S Tennessee Whiskey 1л,Алкоголь,3,2899.99,0.03
84,CH-4_5-2025-04-24-000035,"Масло сливочное СЕЛО ЗЕЛЕНОЕ 82.5%, без змж, 175г",Молочные продукты,2,292.99,0.0
85,CH-4_5-2025-04-24-000035,"Масло сливочное СЕЛО ЗЕЛЕНОЕ 82.5%, без змж, 175г",Молочные продукты,1,292.99,0.0
86,CH-4_5-2025-04-24-000036,"Хлеб Нордик с орехами и сухофруктами на закваске, 170г",Хлеб и выпечка,2,99.99,0.0
87,CH-4_5-2025-04-24-000037,"Вино J.P.CHENET Делишес Медиум Свит красное полусладкое, 0.75л",Алкоголь,3,999.99,0.03
88,CH-4_5-2025-04-24-000037,"Колбаса вареная ДЫМОВ Докторская ГОСТ, 500г",Колбаса и сосиски,2,335.99,0.0
89,CH-4_5-2025-04-24-000038,"Огурцы Луховицкие, 450г",Овощи и фрукты,2,280.99,0.0
90,CH-4_5-2025-04-24-000038,"Сметана МЗ Пискаревский 15%, безмж, 450г",Молочные продукты,3,124.99,0.03
91,CH-4_5-2025-04-24-000038,"Перец микс, 2шт",Овощи и фрукты,3,151.99,0.03
92,CH-4_5-2025-04-24-000039,"Молоко пастеризованное ПРОСТОКВАШИНО 2,5%, без змж, 930мл",Молочные продукты,1,97.99,0.0
93,CH-4_5-2025-04-24-000039,"Колбаса вареная ДЫМОВ Докторская ГОСТ, 500г",Колбаса и сосиски,4,335.99,0.03
94,CH-4_5-2025-04-24-000039,"Биопродукт кефирный БИОБАЛАНС 1%, без змж, 930г",Молочные продукты,4,122.99,0.03
95,CH-4_5-2025-04-24-000040,"Огурцы Луховицкие, 450г",Овощи и фрукты,3,280.99,0.03
96,CH-4_5-2025-04-24-000040,"Сметана МЗ Пискаревский 15%, безмж, 450г",Молочные продукты,2,124.99,0.0
97,CH-4_5-2025-04-24-000040,"Колбаса сыровяленая CASADEMONT Сальчичон Монтанья Экстра, 250г",Колбаса и сосиски,2,656.99,0.0
98,CH-4_5-2025-04-24-000041,"Колбаса вареная ДЫМОВ Докторская ГОСТ, 500г",Колбаса и сосиски,4,335.99,0.03
99,CH-4_5-2025-04-24-000042,"Творог СВЕЖЕЕ ЗАВТРА 5%, без змж, 200г",Молочные продукты,2,108.99,0.0
100,CH-4_5-2025-04-24-000042,"Хлебец АРНАУТ Ленинградский, 280г",Хлеб и выпечка,2,108.99,0.0
101,CH-4_5-2025-04-24-000043,"Сыр DORBLU с голубой плесенью 50%, без змж, 100г",Сыры,4,331.99,0.03
102,CH-4_5-2025-04-24-000043,Виски JACK DANIEL'S Tennessee Whiskey 1л,Алкоголь,3,2899.99,0.03
103,CH-4_5-2025-04-24-000043,"Сыр DORBLU с голубой плесенью 50%, без змж, 100г",Сыры,1,331.99,0.0
104,CH-4_5-2025-04-24-000043,"Сыр DORBLU с голубой плесенью 50%, без змж, 100г",Сыры,1,331.99,0.0
105,CH-4_5-2025-04-24-000044,"Томаты черри ВАУ круглые красные, 200г",Овощи и фрукты,2,252.99,0.0
106,CH-4_5-2025-04-24-000045,"Сосиски ОКРАИНА Венские, 380г",Колбаса и сосиски,5,519.99,0.05
107,CH-4_5-2025-04-24-000045,"Водка FINLANDIA 40%, 0.7л",Алкоголь,2,1449.99,0.0
108,CH-4_5-2025-04-24-000045,"Творог СВЕЖЕЕ ЗАВТРА 5%, без змж, 200г",Молочные продукты,5,108.99,0.05
109,CH-4_5-2025-04-24-000046,"Сало БАХРУШИНЪ с гималайской солью, 280г",Колбаса и сосиски,4,436.99,0.03
110,CH-4_5-2025-04-24-000047,"Сыр твердый ВЕЛИКИЕ ЛУКИ Parmesan 40%, 3 месяца, без змж, 180г",Сыры,4,271.99,0.03
111,CH-4_5-2025-04-24-000047,"Сосиски ОКРАИНА Венские, 380г",Колбаса и сосиски,4,519.99,0.03
112,CH-4_5-2025-04-24-000047,"Кольцо песочное ДАРНИЦА, классическое с обжаренным арахисом, 80г",Хлеб и выпечка,5,50.99,0.05
113,CH-4_5-2025-04-24-000047,"Томаты сливовидные ФЛАМЕНКО, 450г",Овощи и фрукты,1,298.99,0.0
114,CH-4_5-2025-04-24-000048,"Водка FINLANDIA 40%, 0.7л",Алкоголь,1,1449.99,0.0
115,CH-4_5-2025-04-24-000049,"Хлебец АРНАУТ Ленинградский, 280г",Хлеб и выпечка,4,108.99,0.03
116,CH-4_5-2025-04-24-000049,"Томаты черри ВАУ круглые красные, 200г",Овощи и фрукты,2,252.99,0.0
117,CH-4_5-2025-04-24-000049,"Лаваш РИЖСКИЙ ХЛЕБ Армянский ручной работы, 300г",Хлеб и выпечка,4,73.99,0.03
