,doc_id,item,category,amount,price,discount
23,CH-9_1-2025-04-24-000014,"Хлеб заварной ХЛЕБНЫЙ ДОМ Заквасный без хлебопекарных дрожжей в упаковке, в нарезке, 350г",Хлеб и выпечка,5,72.99,0.05
24,CH-9_1-2025-04-24-000014,"Сыр творожный BONFESTO Кремчиз 70%, без змж, 400г",Сыры,3,308.99,0.03
25,CH-9_1-2025-04-24-000014,"Сыр твердый ВЕЛИКИЕ ЛУКИ Parmesan 40%, 3 месяца, без змж, 180г",Сыры,4,271.99,0.03
26,CH-9_1-2025-04-24-000014,"Сосиски ОКРАИНА Венские, 380г",Колбаса и сосиски,5,519.99,0.05
27,CH-9_1-2025-04-24-000014,"Творог СВЕЖЕЕ ЗАВТРА 5%, без змж, 200г",Молочные продукты,3,108.99,0.03
28,CH-9_1-2025-04-24-000014,"Перец микс, 2шт",Овощи и фрукты,1,151.99,0.0
29,CH-9_1-2025-04-24-000014,"Сыр DORBLU с голубой плесенью 50%, без змж, 100г",Сыры,3,331.99,0.03
30,CH-9_1-2025-04-24-000015,"Хлеб Нордик с орехами и сухофруктами на закваске, 170г",Хлеб и выпечка,2,99.99,0.0
31,CH-9_1-2025-04-24-000015,Виски JACK DANIEL'S Tennessee Whiskey 1л,Алкоголь,2,2899.99,0.0
32,CH-9_1-2025-04-24-000015,"Редис, 500г",Овощи и фрукты,1,199.99,0.0
33,CH-9_1-2025-04-24-000016,"Колбаса вареная ДЫМОВ Докторская ГОСТ, 500г",Колбаса и сосиски,4,335.99,0.03
34,CH-9_1-2025-04-24-000017,"Колбаса сыровяленая CASADEMONT Сальчичон Монтанья Экстра, 250г",Колбаса и сосиски,4,656.99,0.03
35,CH-9_1-2025-04-24-000018,"Сметана МЗ Пискаревский 15%, безмж, 450г",Молочные продукты,3,124.99,0.03
36,CH-9_1-2025-04-24-000019,"Сало БАХРУШИНЪ с гималайской солью, 280г",Колбаса и сосиски,4,436.99,0.03
37,CH-9_1-2025-04-24-000020,"Кольцо песочное ДАРНИЦА, классическое с обжаренным арахисом, 80г",Хлеб и выпечка,2,50.99,0.0
38,CH-9_1-2025-04-24-000021,"Колбаса сыровяленая CASADEMONT Сальчичон Монтанья Экстра, 250г",Колбаса и сосиски,5,656.99,0.05
39,CH-9_1-2025-04-24-000021,"Сыр из козьего молока БЕЛОЕ ЗОЛОТО Грана Кози Леварден 50%, без змж, 150г",Сыры,1,417.99,0.0
40,CH-9_1-2025-04-24-000022,"Хлебец АРНАУТ Ленинградский, 280г",Хлеб и выпечка,5,108.99,0.05
41,CH-9_1-2025-04-24-000022,"Томаты черри ВАУ круглые красные, 200г",Овощи и фрукты,1,252.99,0.0
42,CH-9_1-2025-04-24-000022,"Хлебец АРНАУТ Ленинградский, 280г",Хлеб и выпечка,3,108.99,0.03
43,CH-9_1-2025-04-24-000023,"Перец микс, 2шт",Овощи и фрукты,4,151.99,0.03
44,CH-9_1-2025-04-24-000024,"Томаты черри ВАУ круглые красные, 200г",Овощи и фрукты,4,252.99,0.03
45,CH-9_1-2025-04-24-000024,"Лаваш РИЖСКИЙ ХЛЕБ Армянский ручной работы, 300г",Хлеб и выпечка,4,73.99,0.03
46,CH-9_1-2025-04-24-000024,"Сало БАХРУШИНЪ с гималайской солью, 280г",Колбаса и сосиски,3,436.99,0.03
47,CH-9_1-2025-04-24-000024,"Хлеб Нордик с орехами и сухофруктами на закваске, 170г",Хлеб и выпечка,3,99.99,0.03
48,CH-9_1-2025-04-24-000024,"Хлеб Нордик с орехами и сухофруктами на закваске, 170г",Хлеб и выпечка,5,99.99,0.05
49,CH-9_1-2025-04-24-000025,"Творог СВЕЖЕЕ ЗАВТРА 5%, без змж, 200г",Молочные продукты,2,108.99,0.0
50,CH-9_1-2025-04-24-000026,"Вино игристое MARTINI Asti белое сладкое, 0.75л",Алкоголь,4,1499.99,0.03
51,CH-9_1-2025-04-24-000027,"Молоко пастеризованное ПРОСТОКВАШИНО 2,5%, без змж, 930мл",Молочные продукты,1,97.99,0.0
52,CH-9_1-2025-04-24-000028,"Вино игристое MARTINI Asti белое сладкое, 0.75л",Алкоголь,3,1499.99,0.03
53,CH-9_1-2025-04-24-000028,"Сыр УМАЛАТ Сулугуни 45%, без змж, 280г",Сыры,4,339.99,0.03
54,CH-9_1-2025-04-24-000029,"Молоко пастеризованное ПРОСТОКВАШИНО 2,5%, без змж, 930мл",Молочные продукты,5,97.99,0.05
55,CH-9_1-2025-04-24-000029,"Вино J.P.CHENET Делишес Медиум Свит красное полусладкое, 0.75л",Алкоголь,5,999.99,0.05
56,CH-9_1-2025-04-24-000029,"Хлебец АРНАУТ Ленинградский, 280г",Хлеб и выпечка,2,108.99,0.0
57,CH-9_1-2025-04-24-000029,"Вино J.P.CHENET Делишес Медиум Свит красное полусладкое, 0.75л",Алкоголь,3,999.99,0.03
58,CH-9_1-2025-04-24-000030,"Вино игристое MARTINI Asti белое сладкое, 0.75л",Алкоголь,4,1499.99,0.03
59,CH-9_1-2025-04-24-000030,"Молоко пастеризованное ПРОСТОКВАШИНО 2,5%, без змж, 930мл",Молочные продукты,1,97.99,0.0
60,CH-9_1-2025-04-24-000030,"Лаваш РИЖСКИЙ ХЛЕБ Армянский ручной работы, 300г",Хлеб и выпечка,5,73.99,0.05
61,CH-9_1-2025-04-24-000030,"Ветчина из окорока PREMIUM CLUB нарезка, 170г",Колбаса и сосиски,1,225.99,0.0
62,CH-9_1-2025-04-24-000031,"Масло сливочное СЕЛО ЗЕЛЕНОЕ 82.5%, без змж, 175г",Молочные продукты,4,292.99,0.03
63,CH-9_1-2025-04-24-000032,"Молоко пастеризованное ПРОСТОКВАШИНО 2,5%, без змж, 930мл",Молочные продукты,3,97.99,0.03
64,CH-9_1-2025-04-24-000033,"Огурцы Луховицкие, 450г",Овощи и фрукты,2,280.99,0.0
65,CH-9_1-2025-04-24-000034,"Хлебец АРНАУТ Ленинградский, 280г",Хлеб и выпечка,5,108.99,0.05
66,CH-9_1-2025-04-24-000034,"Огурцы Луховицкие, 450г",Овощи и фрукты,1,280.99,0.0
67,CH-9_1-2025-04-24-000034,"Ветчина из окорока PREMIUM CLUB нарезка, 170г",Колбаса и сосиски,2,225.99,0.0
68,CH-9_1-2025-04-24-000034,"Томаты черри ВАУ круглые красные, 200г",Овощи и фрукты,3,252.99,0.03
69,CH-9_1-2025-04-24-000035,"Вино игристое MARTINI Asti белое сладкое, 0.75л",Алкоголь,5,1499.99,0.05
70,CH-9_1-2025-04-24-000036,"Сыр из козьего молока БЕЛОЕ ЗОЛОТО Грана Кози Леварден 50%, без змж, 150г",Сыры,4,417.99,0.03
71,CH-9_1-2025-04-24-000037,"Вино игристое MARTINI Asti белое сладкое, 0.75л",Алкоголь,4,1499.99,0.03
72,CH-9_1-2025-04-24-000038,"Огурцы Луховицкие, 450г",Овощи и фрукты,1,280.99,0.0
73,CH-9_1-2025-04-24-000039,"Томаты сливовидные ФЛАМЕНКО, 450г",Овощи и фрукты,5,298.99,0.05
74,CH-9_1-2025-04-24-000040,"Масло сливочное СЕЛО ЗЕЛЕНОЕ 82.5%, без змж, 175г",Молочные продукты,3,292.99,0.03
75,CH-9_1-2025-04-24-000040,"Водка FINLANDIA 40%, 0.7л",Алкоголь,4,1449.99,0.03
76,CH-9_1-2025-04-24-000040,"Сыр DORBLU с голубой плесенью 50%, без змж, 100г",Сыры,4,331.99,0.03
77,CH-9_1-2025-04-24-000041,"Сыр твердый ВЕЛИКИЕ ЛУКИ Parmesan 40%, 3 месяца, без змж, 180г",Сыры,2,271.99,0.0
78,CH-9_1-2025-04-24-000042,"Хлеб Нордик с орехами и сухофруктами на закваске, 170г",Хлеб и выпечка,2,99.99,0.0
79,CH-9_1-2025-04-24-000043,"Водка FINLANDIA 40%, 0.7л",Алкоголь,4,1449.99,0.03
80,CH-9_1-2025-04-24-000043,"Ветчина из окорока PREMIUM CLUB нарезка, 170г",Колбаса и сосиски,3,225.99,0.03
81,CH-9_1-2025-04-24-000044,"Огурцы Луховицкие, 450г",Овощи и фрукты,3,280.99,0.03
82,CH-9_1-2025-04-24-000045,"Томаты сливовидные ФЛАМЕНКО, 450г",Овощи и фрукты,4,298.99,0.03
83,CH-9_1-2025-04-24-000046,"Редис, 500г",Овощи и фрукты,2,199.99,0.0
84,CH-9_1-2025-04-24-000047,"Сосиски ОКРАИНА Венские, 380г",Колбаса и сосиски,5,519.99,0.05
85,CH-9_1-2025-04-24-000048,"Хлеб Нордик с орехами и сухофруктами на закваске, 170г",Хлеб и выпечка,4,99.99,0.03
86,CH-9_1-2025-04-24-000048,"Молоко пастеризованное ПРОСТОКВАШИНО 2,5%, без змж, 930мл",Молочные продукты,2,97.99,0.0
87,CH-9_1-2025-04-24-000048,"Молоко пастеризованное ПРОСТОКВАШИНО 2,5%, без змж, 930мл",Молочные продукты,4,97.99,0.03
88,CH-9_1-2025-04-24-000049,"Сыр DORBLU с голубой плесенью 50%, без змж, 100г",Сыры,2,331.99,0.0
89,CH-9_1-2025-04-24-000049,"Колбаса сыровяленая CASADEMONT Сальчичон Монтанья Экстра, 250г",Колбаса и сосиски,4,656.99,0.03
90,CH-9_1-2025-04-24-000049,"Масло сливочное СЕЛО ЗЕЛЕНОЕ 82.5%, без змж, 175г",Молочные продукты,3,292.99,0.03
91,CH-9_1-2025-04-24-000049,"Молоко пастеризованное ПРОСТОКВАШИНО 2,5%, без змж, 930мл",Молочные продукты,4,97.99,0.03
92,CH-9_1-2025-04-24-000050,"Лаваш РИЖСКИЙ ХЛЕБ Армянский ручной работы, 300г",Хлеб и выпечка,2,73.99,0.0
93,CH-9_1-2025-04-24-000051,"Творог СВЕЖЕЕ ЗАВТРА 5%, без змж, 200г",Молочные продукты,4,108.99,0.03
94,CH-9_1-2025-04-24-000051,"Водка FINLANDIA 40%, 0.7л",Алкоголь,5,1449.99,0.05
95,CH-9_1-2025-04-24-000051,"Сосиски ОКРАИНА Венские, 380г",Колбаса и сосиски,4,519.99,0.03
96,CH-9_1-2025-04-24-000052,Виски JACK DANIEL'S Tennessee Whiskey 1л,Алкоголь,2,2899.99,0.0
97,CH-9_1-2025-04-24-000052,"Вино J.P.CHENET Делишес Медиум Свит красное полусладкое, 0.75л",Алкоголь,4,999.99,0.03
98,CH-9_1-2025-04-24-000052,"Масло сливочное СЕЛО ЗЕЛЕНОЕ 82.5%, без змж, 175г",Молочные продукты,1,292.99,0.0
99,CH-9_1-2025-04-24-000052,"Колбаса вареная ДЫМОВ Докторская ГОСТ, 500г",Колбаса и сосиски,2,335.99,0.0
100,CH-9_1-2025-04-24-000052,"Сыр творожный BONFESTO Кремчиз 70%, без змж, 400г",Сыры,5,308.99,0.05
101,CH-9_1-2025-04-24-000052,"Сыр DORBLU с голубой плесенью 50%, без змж, 100г",Сыры,5,331.99,0.05
102,CH-9_1-2025-04-24-000053,"Ветчина из окорока PREMIUM CLUB нарезка, 170г",Колбаса и сосиски,5,225.99,0.05
103,CH-9_1-2025-04-24-000054,"Хлеб заварной ХЛЕБНЫЙ ДОМ Заквасный без хлебопекарных дрожжей в упаковке, в нарезке, 350г",Хлеб и выпечка,3,72.99,0.03
104,CH-9_1-2025-04-24-000054,"Творог СВЕЖЕЕ ЗАВТРА 5%, без змж, 200г",Молочные продукты,4,108.99,0.03
105,CH-9_1-2025-04-24-000055,"Масло сливочное СЕЛО ЗЕЛЕНОЕ 82.5%, без змж, 175г",Молочные продукты,1,292.99,0.0
106,CH-9_1-2025-04-24-000055,"Хлеб заварной ХЛЕБНЫЙ ДОМ Заквасный без хлебопекарных дрожжей в упаковке, в нарезке, 350г",Хлеб и выпечка,1,72.99,0.0
107,CH-9_1-2025-04-24-000055,"Огурцы Луховицкие, 450г",Овощи и фрукты,1,280.99,0.0
108,CH-9_1-2025-04-24-000056,"Биопродукт кефирный БИОБАЛАНС 1%, без змж, 930г",Молочные продукты,3,122.99,0.03
109,CH-9_1-2025-04-24-000057,"Перец микс, 2шт",Овощи и фрукты,1,151.99,0.0
