,doc_id,item,category,amount,price,discount
32,CH-1_4-2025-04-24-000013,"Хлебец АРНАУТ Ленинградский, 280г",Хлеб и выпечка,3,108.99,0.03
33,CH-1_4-2025-04-24-000013,"Вино J.P.CHENET Делишес Медиум Свит красное полусладкое, 0.75л",Алкоголь,3,999.99,0.03
34,CH-1_4-2025-04-24-000014,"Сметана МЗ Пискаревский 15%, безмж, 450г",Молочные продукты,3,124.99,0.03
35,CH-1_4-2025-04-24-000014,"Сыр творожный BONFESTO Кремчиз 70%, без змж, 400г",Сыры,4,308.99,0.03
36,CH-1_4-2025-04-24-000015,"Перец микс, 2шт",Овощи и фрукты,2,151.99,0.0
37,CH-1_4-2025-04-24-000016,"Коньяк САРАДЖИШВИЛИ ХО Грузинский марочный старый КС 10 лет 40%, п/у, 0.5л",Алкоголь,3,4499.9,0.03
38,CH-1_4-2025-04-24-000017,"Творог СВЕЖЕЕ ЗАВТРА 5%, без змж, 200г",Молочные продукты,1,108.99,0.0
39,CH-1_4-2025-04-24-000018,"Кольцо песочное ДАРНИЦА, классическое с обжаренным арахисом, 80г",Хлеб и выпечка,5,50.99,0.05
40,CH-1_4-2025-04-24-000019,"Сыр твердый ВЕЛИКИЕ ЛУКИ Parmesan 40%, 3 месяца, без змж, 180г",Сыры,1,271.99,0.0
41,CH-1_4-2025-04-24-000020,Виски JACK DANIEL'S Tennessee Whiskey 1л,Алкоголь,3,2899.99,0.03
42,CH-1_4-2025-04-24-000021,"Хлебец АРНАУТ Ленинградский, 280г",Хлеб и выпечка,2,108.99,0.0
43,CH-1_4-2025-04-24-000022,"Сыр творожный BONFESTO Кремчиз 70%, без змж, 400г",Сыры,1,308.99,0.0
44,CH-1_4-2025-04-24-000023,"Хлебец АРНАУТ Ленинградский, 280г",Хлеб и выпечка,3,108.99,0.03
45,CH-1_4-2025-04-24-000023,"Творог СВЕЖЕЕ ЗАВТРА 5%, без змж, 200г",Молочные продукты,3,108.99,0.03
46,CH-1_4-2025-04-24-000023,"Биопродукт кефирный БИОБАЛАНС 1%, без змж, 930г",Молочные продукты,5,122.99,0.05
47,CH-1_4-2025-04-24-000024,"Биопродукт кефирный БИОБАЛАНС 1%, без змж, 930г",Молочные продукты,1,122.99,0.0
48,CH-1_4-2025-04-24-000024,Виски JACK DANIEL'S Tennessee Whiskey 1л,Алкоголь,3,2899.99,0.03
49,CH-1_4-2025-04-24-000025,"Лаваш РИЖСКИЙ ХЛЕБ Армянский ручной работы, 300г",Хлеб и выпечка,5,73.99,0.05
50,CH-1_4-2025-04-24-000025,"Коньяк САРАДЖИШВИЛИ ХО Грузинский марочный старый КС 10 лет 40%, п/у, 0.5л",Алкоголь,3,4499.9,0.03
51,CH-1_4-2025-04-24-000026,"Томаты сливовидные ФЛАМЕНКО, 450г",Овощи и фрукты,5,298.99,0.05
52,CH-1_4-2025-04-24-000026,"Хлеб заварной ХЛЕБНЫЙ ДОМ Заквасный без хлебопекарных дрожжей в упаковке, в нарезке, 350г",Хлеб и выпечка,4,72.99,0.03
53,CH-1_4-2025-04-24-000027,Виски JACK DANIEL'S Tennessee Whiskey 1л,Алкоголь,2,2899.99,0.0
54,CH-1_4-2025-04-24-000027,"Биопродукт кефирный БИОБАЛАНС 1%, без змж, 930г",Молочные продукты,4,122.99,0.03
55,CH-1_4-2025-04-24-000028,"Лаваш РИЖСКИЙ ХЛЕБ Армянский ручной работы, 300г",Хлеб и выпечка,3,73.99,0.03
56,CH-1_4-2025-04-24-000029,"Коньяк САРАДЖИШВИЛИ ХО Грузинский марочный старый КС 10 лет 40%, п/у, 0.5л",Алкоголь,2,4499.9,0.0
57,CH-1_4-2025-04-24-000030,"Коньяк САРАДЖИШВИЛИ ХО Грузинский марочный старый КС 10 лет 40%, п/у, 0.5л",Алкоголь,2,4499.9,0.0
58,CH-1_4-2025-04-24-000030,"Колбаса вареная ДЫМОВ Докторская ГОСТ, 500г",Колбаса и сосиски,4,335.99,0.03
59,CH-1_4-2025-04-24-000030,"Коньяк САРАДЖИШВИЛИ ХО Грузинский марочный старый КС 10 лет 40%, п/у, 0.5л",Алкоголь,1,4499.9,0.0
60,CH-1_4-2025-04-24-000031,Виски JACK DANIEL'S Tennessee Whiskey 1л,Алкоголь,1,2899.99,0.0
61,CH-1_4-2025-04-24-000032,"Сыр DORBLU с голубой плесенью 50%, без змж, 100г",Сыры,2,331.99,0.0
62,CH-1_4-2025-04-24-000033,"Кольцо песочное ДАРНИЦА, классическое с обжаренным арахисом, 80г",Хлеб и выпечка,1,50.99,0.0
63,CH-1_4-2025-04-24-000033,"Ветчина из окорока PREMIUM CLUB нарезка, 170г",Колбаса и сосиски,4,225.99,0.03
64,CH-1_4-2025-04-24-000033,"Сыр УМАЛАТ Сулугуни 45%, без змж, 280г",Сыры,5,339.99,0.05
65,CH-1_4-2025-04-24-000034,"Редис, 500г",Овощи и фрукты,2,199.99,0.0
66,CH-1_4-2025-04-24-000034,"Сметана МЗ Пискаревский 15%, безмж, 450г",Молочные продукты,4,124.99,0.03
67,CH-1_4-2025-04-24-000035,"Хлебец АРНАУТ Ленинградский, 280г",Хлеб и выпечка,4,108.99,0.03
68,CH-1_4-2025-04-24-000035,"Сосиски ОКРАИНА Венские, 380г",Колбаса и сосиски,1,519.99,0.0
69,CH-1_4-2025-04-24-000036,"Редис, 500г",Овощи и фрукты,3,199.99,0.03
70,CH-1_4-2025-04-24-000036,"Хлеб Нордик с орехами и сухофруктами на закваске, 170г",Хлеб и выпечка,2,99.99,0.0
71,CH-1_4-2025-04-24-000036,"Редис, 500г",Овощи и фрукты,1,199.99,0.0
72,CH-1_4-2025-04-24-000036,"Кольцо песочное ДАРНИЦА, классическое с обжаренным арахисом, 80г",Хлеб и выпечка,3,50.99,0.03
73,CH-1_4-2025-04-24-000036,"Сосиски ОКРАИНА Венские, 380г",Колбаса и сосиски,2,519.99,0.0
74,CH-1_4-2025-04-24-000037,"Хлеб заварной ХЛЕБНЫЙ ДОМ Заквасный без хлебопекарных дрожжей в упаковке, в нарезке, 350г",Хлеб и выпечка,1,72.99,0.0
75,CH-1_4-2025-04-24-000038,"Сало БАХРУШИНЪ с гималайской солью, 280г",Колбаса и сосиски,3,436.99,0.03
76,CH-1_4-2025-04-24-000038,Виски JACK DANIEL'S Tennessee Whiskey 1л,Алкоголь,5,2899.99,0.05
77,CH-1_4-2025-04-24-000038,"Кольцо песочное ДАРНИЦА, классическое с обжаренным арахисом, 80г",Хлеб и выпечка,5,50.99,0.05
78,CH-1_4-2025-04-24-000038,"Сало БАХРУШИНЪ с гималайской солью, 280г",Колбаса и сосиски,5,436.99,0.05
79,CH-1_4-2025-04-24-000039,"Лаваш РИЖСКИЙ ХЛЕБ Армянский ручной работы, 300г",Хлеб и выпечка,1,73.99,0.0
80,CH-1_4-2025-04-24-000039,"Масло сливочное СЕЛО ЗЕЛЕНОЕ 82.5%, без змж, 175г",Молочные продукты,3,292.99,0.03
81,CH-1_4-2025-04-24-000039,"Хлебец АРНАУТ Ленинградский, 280г",Хлеб и выпечка,5,108.99,0.05
82,CH-1_4-2025-04-24-000039,"Редис, 500г",Овощи и фрукты,3,199.99,0.03
83,CH-1_4-2025-04-24-000040,"Огурцы Луховицкие, 450г",Овощи и фрукты,4,280.99,0.03
84,CH-1_4-2025-04-24-000041,"Томаты сливовидные ФЛАМЕНКО, 450г",Овощи и фрукты,1,298.99,0.0
85,CH-1_4-2025-04-24-000041,"Томаты черри ВАУ круглые красные, 200г",Овощи и фрукты,4,252.99,0.03
86,CH-1_4-2025-04-24-000042,"Сосиски ОКРАИНА Венские, 380г",Колбаса и сосиски,5,519.99,0.05
87,CH-1_4-2025-04-24-000042,"Сыр из козьего молока БЕЛОЕ ЗОЛОТО Грана Кози Леварден 50%, без змж, 150г",Сыры,3,417.99,0.03
88,CH-1_4-2025-04-24-000043,"Сосиски ОКРАИНА Венские, 380г",Колбаса и сосиски,5,519.99,0.05
89,CH-1_4-2025-04-24-000043,"Сыр DORBLU с голубой плесенью 50%, без змж, 100г",Сыры,4,331.99,0.03
90,CH-1_4-2025-04-24-000043,"Сыр творожный BONFESTO Кремчиз 70%, без змж, 400г",Сыры,2,308.99,0.0
91,CH-1_4-2025-04-24-000043,"Молоко пастеризованное ПРОСТОКВАШИНО 2,5%, без змж, 930мл",Молочные продукты,3,97.99,0.03
92,CH-1_4-2025-04-24-000044,"Хлебец АРНАУТ Ленинградский, 280г",Хлеб и выпечка,2,108.99,0.0
93,CH-1_4-2025-04-24-000044,"Сыр УМАЛАТ Сулугуни 45%, без змж, 280г",Сыры,3,339.99,0.03
94,CH-1_4-2025-04-24-000044,"Колбаса сыровяленая CASADEMONT Сальчичон Монтанья Экстра, 250г",Колбаса и сосиски,5,656.99,0.05
95,CH-1_4-2025-04-24-000045,"Перец микс, 2шт",Овощи и фрукты,4,151.99,0.03
96,CH-1_4-2025-04-24-000045,"Творог СВЕЖЕЕ ЗАВТРА 5%, без змж, 200г",Молочные продукты,5,108.99,0.05
97,CH-1_4-2025-04-24-000046,"Ветчина из окорока PREMIUM CLUB нарезка, 170г",Колбаса и сосиски,5,225.99,0.05
98,CH-1_4-2025-04-24-000047,"Молоко пастеризованное ПРОСТОКВАШИНО 2,5%, без змж, 930мл",Молочные продукты,3,97.99,0.03
99,CH-1_4-2025-04-24-000048,"Хлебец АРНАУТ Ленинградский, 280г",Хлеб и выпечка,3,108.99,0.03
100,CH-1_4-2025-04-24-000048,"Творог СВЕЖЕЕ ЗАВТРА 5%, без змж, 200г",Молочные продукты,2,108.99,0.0
101,CH-1_4-2025-04-24-000049,Виски JACK DANIEL'S Tennessee Whiskey 1л,Алкоголь,4,2899.99,0.03
102,CH-1_4-2025-04-24-000050,"Творог СВЕЖЕЕ ЗАВТРА 5%, без змж, 200г",Молочные продукты,1,108.99,0.0
103,CH-1_4-2025-04-24-000050,"Сыр УМАЛАТ Сулугуни 45%, без змж, 280г",Сыры,3,339.99,0.03
104,CH-1_4-2025-04-24-000050,"Редис, 500г",Овощи и фрукты,4,199.99,0.03
105,CH-1_4-2025-04-24-000051,"Хлеб Нордик с орехами и сухофруктами на закваске, 170г",Хлеб и выпечка,1,99.99,0.0
106,CH-1_4-2025-04-24-000051,"Творог СВЕЖЕЕ ЗАВТРА 5%, без змж, 200г",Молочные продукты,3,108.99,0.03
107,CH-1_4-2025-04-24-000052,"Хлеб заварной ХЛЕБНЫЙ ДОМ Заквасный без хлебопекарных дрожжей в упаковке, в нарезке, 350г",Хлеб и выпечка,2,72.99,0.0
108,CH-1_4-2025-04-24-000052,"Хлеб Нордик с орехами и сухофруктами на закваске, 170г",Хлеб и выпечка,4,99.99,0.03
109,CH-1_4-2025-04-24-000052,"Молоко пастеризованное ПРОСТОКВАШИНО 2,5%, без змж, 930мл",Молочные продукты,2,97.99,0.0
