,doc_id,item,category,amount,price,discount
30,CH-8_1-2025-04-24-000012,"Сыр твердый ВЕЛИКИЕ ЛУКИ Parmesan 40%, 3 месяца, без змж, 180г",Сыры,1,271.99,0.0
31,CH-8_1-2025-04-24-000012,"Сыр УМАЛАТ Сулугуни 45%, без змж, 280г",Сыры,3,339.99,0.03
32,CH-8_1-2025-04-24-000012,"Сосиски ОКРАИНА Венские, 380г",Колбаса и сосиски,2,519.99,0.0
33,CH-8_1-2025-04-24-000012,"Биопродукт кефирный БИОБАЛАНС 1%, без змж, 930г",Молочные продукты,5,122.99,0.05
34,CH-8_1-2025-04-24-000012,"Сыр DORBLU с голубой плесенью 50%, без змж, 100г",Сыры,5,331.99,0.05
35,CH-8_1-2025-04-24-000012,"Вино игристое MARTINI Asti белое сладкое, 0.75л",Алкоголь,2,1499.99,0.0
36,CH-8_1-2025-04-24-000013,"Масло сливочное СЕЛО ЗЕЛЕНОЕ 82.5%, без змж, 175г",Молочные продукты,5,292.99,0.05
37,CH-8_1-2025-04-24-000013,"Хлебец АРНАУТ Ленинградский, 280г",Хлеб и выпечка,1,108.99,0.0
38,CH-8_1-2025-04-24-000013,"Сыр твердый ВЕЛИКИЕ ЛУКИ Parmesan 40%, 3 месяца, без змж, 180г",Сыры,3,271.99,0.03
39,CH-8_1-2025-04-24-000013,"Сыр из козьего молока БЕЛОЕ ЗОЛОТО Грана Кози Леварден 50%, без змж, 150г",Сыры,4,417.99,0.03
40,CH-8_1-2025-04-24-000013,"Сыр творожный BONFESTO Кремчиз 70%, без змж, 400г",Сыры,3,308.99,0.03
41,CH-8_1-2025-04-24-000013,"Вино игристое MARTINI Asti белое сладкое, 0.75л",Алкоголь,3,1499.99,0.03
42,CH-8_1-2025-04-24-000014,"Водка FINLANDIA 40%, 0.7л",Алкоголь,1,1449.99,0.0
43,CH-8_1-2025-04-24-000014,"Масло сливочное СЕЛО ЗЕЛЕНОЕ 82.5%, без змж, 175г",Молочные продукты,4,292.99,0.03
44,CH-8_1-2025-04-24-000015,"Лаваш РИЖСКИЙ ХЛЕБ Армянский ручной работы, 300г",Хлеб и выпечка,3,73.99,0.03
45,CH-8_1-2025-04-24-000015,"Колбаса сыровяленая CASADEMONT Сальчичон Монтанья Экстра, 250г",Колбаса и сосиски,1,656.99,0.0
46,CH-8_1-2025-04-24-000015,"Вино J.P.CHENET Делишес Медиум Свит красное полусладкое, 0.75л",Алкоголь,2,999.99,0.0
47,CH-8_1-2025-04-24-000015,"Вино J.P.CHENET Делишес Медиум Свит красное полусладкое, 0.75л",Алкоголь,5,999.99,0.05
48,CH-8_1-2025-04-24-000016,"Огурцы Луховицкие, 450г",Овощи и фрукты,3,280.99,0.03
49,CH-8_1-2025-04-24-000017,"Сыр УМАЛАТ Сулугуни 45%, без змж, 280г",Сыры,4,339.99,0.03
50,CH-8_1-2025-04-24-000017,"Коньяк САРАДЖИШВИЛИ ХО Грузинский марочный старый КС 10 лет 40%, п/у, 0.5л",Алкоголь,2,4499.9,0.0
51,CH-8_1-2025-04-24-000017,"Хлеб Нордик с орехами и сухофруктами на закваске, 170г",Хлеб и выпечка,1,99.99,0.0
52,CH-8_1-2025-04-24-000017,"Хлебец АРНАУТ Ленинградский, 280г",Хлеб и выпечка,1,108.99,0.0
53,CH-8_1-2025-04-24-000017,"Сосиски ОКРАИНА Венские, 380г",Колбаса и сосиски,5,519.99,0.05
54,CH-8_1-2025-04-24-000017,"Томаты сливовидные ФЛАМЕНКО, 450г",Овощи и фрукты,4,298.99,0.03
55,CH-8_1-2025-04-24-000018,"Сосиски ОКРАИНА Венские, 380г",Колбаса и сосиски,2,519.99,0.0
56,CH-8_1-2025-04-24-000018,"Сыр УМАЛАТ Сулугуни 45%, без змж, 280г",Сыры,3,339.99,0.03
57,CH-8_1-2025-04-24-000019,"Молоко пастеризованное ПРОСТОКВАШИНО 2,5%, без змж, 930мл",Молочные продукты,2,97.99,0.0
58,CH-8_1-2025-04-24-000020,"Сыр творожный BONFESTO Кремчиз 70%, без змж, 400г",Сыры,3,308.99,0.03
59,CH-8_1-2025-04-24-000021,"Вино J.P.CHENET Делишес Медиум Свит красное полусладкое, 0.75л",Алкоголь,1,999.99,0.0
60,CH-8_1-2025-04-24-000022,"Сметана МЗ Пискаревский 15%, безмж, 450г",Молочные продукты,3,124.99,0.03
61,CH-8_1-2025-04-24-000023,"Редис, 500г",Овощи и фрукты,2,199.99,0.0
62,CH-8_1-2025-04-24-000024,"Сыр УМАЛАТ Сулугуни 45%, без змж, 280г",Сыры,5,339.99,0.05
63,CH-8_1-2025-04-24-000025,"Сыр твердый ВЕЛИКИЕ ЛУКИ Parmesan 40%, 3 месяца, без змж, 180г",Сыры,4,271.99,0.03
64,CH-8_1-2025-04-24-000026,"Сыр твердый ВЕЛИКИЕ ЛУКИ Parmesan 40%, 3 месяца, без змж, 180г",Сыры,5,271.99,0.05
65,CH-8_1-2025-04-24-000026,"Вино J.P.CHENET Делишес Медиум Свит красное полусладкое, 0.75л",Алкоголь,5,999.99,0.05
66,CH-8_1-2025-04-24-000026,"Колбаса вареная ДЫМОВ Докторская ГОСТ, 500г",Колбаса и сосиски,3,335.99,0.03
67,CH-8_1-2025-04-24-000027,"Сало БАХРУШИНЪ с гималайской солью, 280г",Колбаса и сосиски,4,436.99,0.03
68,CH-8_1-2025-04-24-000027,"Колбаса сыровяленая CASADEMONT Сальчичон Монтанья Экстра, 250г",Колбаса и сосиски,4,656.99,0.03
69,CH-8_1-2025-04-24-000027,"Сыр творожный BONFESTO Кремчиз 70%, без змж, 400г",Сыры,4,308.99,0.03
70,CH-8_1-2025-04-24-000028,"Молоко пастеризованное ПРОСТОКВАШИНО 2,5%, без змж, 930мл",Молочные продукты,2,97.99,0.0
71,CH-8_1-2025-04-24-000028,"Томаты черри ВАУ круглые красные, 200г",Овощи и фрукты,2,252.99,0.0
72,CH-8_1-2025-04-24-000029,"Сыр твердый ВЕЛИКИЕ ЛУКИ Parmesan 40%, 3 месяца, без змж, 180г",Сыры,3,271.99,0.03
73,CH-8_1-2025-04-24-000030,"Хлебец АРНАУТ Ленинградский, 280г",Хлеб и выпечка,2,108.99,0.0
74,CH-8_1-2025-04-24-000031,"Сметана МЗ Пискаревский 15%, безмж, 450г",Молочные продукты,4,124.99,0.03
75,CH-8_1-2025-04-24-000031,"Кольцо песочное ДАРНИЦА, классическое с обжаренным арахисом, 80г",Хлеб и выпечка,4,50.99,0.03
76,CH-8_1-2025-04-24-000031,"Вино J.P.CHENET Делишес Медиум Свит красное полусладкое, 0.75л",Алкоголь,3,999.99,0.03
77,CH-8_1-2025-04-24-000031,"Хлебец АРНАУТ Ленинградский, 280г",Хлеб и выпечка,1,108.99,0.0
78,CH-8_1-2025-04-24-000032,"Томаты черри ВАУ круглые красные, 200г",Овощи и фрукты,2,252.99,0.0
79,CH-8_1-2025-04-24-000032,"Колбаса вареная ДЫМОВ Докторская ГОСТ, 500г",Колбаса и сосиски,4,335.99,0.03
80,CH-8_1-2025-04-24-000033,"Сыр DORBLU с голубой плесенью 50%, без змж, 100г",Сыры,1,331.99,0.0
81,CH-8_1-2025-04-24-000033,"Сметана МЗ Пискаревский 15%, безмж, 450г",Молочные продукты,4,124.99,0.03
82,CH-8_1-2025-04-24-000033,"Сыр творожный BONFESTO Кремчиз 70%, без змж, 400г",Сыры,4,308.99,0.03
83,CH-8_1-2025-04-24-000033,Виски JACK DANIEL'S Tennessee Whiskey 1л,Алкоголь,2,2899.99,0.0
84,CH-8_1-2025-04-24-000033,"Творог СВЕЖЕЕ ЗАВТРА 5%, без змж, 200г",Молочные продукты,3,108.99,0.03
85,CH-8_1-2025-04-24-000034,"Ветчина из окорока PREMIUM CLUB нарезка, 170г",Колбаса и сосиски,3,225.99,0.03
86,CH-8_1-2025-04-24-000035,"Томаты черри ВАУ круглые красные, 200г",Овощи и фрукты,5,252.99,0.05
87,CH-8_1-2025-04-24-000035,"Коньяк САРАДЖИШВИЛИ ХО Грузинский марочный старый КС 10 лет 40%, п/у, 0.5л",Алкоголь,3,4499.9,0.03
88,CH-8_1-2025-04-24-000036,"Масло сливочное СЕЛО ЗЕЛЕНОЕ 82.5%, без змж, 175г",Молочные продукты,5,292.99,0.05
89,CH-8_1-2025-04-24-000036,"Масло сливочное СЕЛО ЗЕЛЕНОЕ 82.5%, без змж, 175г",Молочные продукты,5,292.99,0.05
90,CH-8_1-2025-04-24-000036,"Сыр из козьего молока БЕЛОЕ ЗОЛОТО Грана Кози Леварден 50%, без змж, 150г",Сыры,1,417.99,0.0
91,CH-8_1-2025-04-24-000036,"Огурцы Луховицкие, 450г",Овощи и фрукты,4,280.99,0.03
92,CH-8_1-2025-04-24-000037,"Творог СВЕЖЕЕ ЗАВТРА 5%, без змж, 200г",Молочные продукты,3,108.99,0.03
93,CH-8_1-2025-04-24-000037,"Огурцы Луховицкие, 450г",Овощи и фрукты,4,280.99,0.03
94,CH-8_1-2025-04-24-000037,"Биопродукт кефирный БИОБАЛАНС 1%, без змж, 930г",Молочные продукты,2,122.99,0.0
95,CH-8_1-2025-04-24-000038,"Водка FINLANDIA 40%, 0.7л",Алкоголь,2,1449.99,0.0
96,CH-8_1-2025-04-24-000039,"Сосиски ОКРАИНА Венские, 380г",Колбаса и сосиски,2,519.99,0.0
97,CH-8_1-2025-04-24-000039,"Водка FINLANDIA 40%, 0.7л",Алкоголь,1,1449.99,0.0
98,CH-8_1-2025-04-24-000040,"Сыр твердый ВЕЛИКИЕ ЛУКИ Parmesan 40%, 3 месяца, без змж, 180г",Сыры,3,271.99,0.03
99,CH-8_1-2025-04-24-000041,"Лаваш РИЖСКИЙ ХЛЕБ Армянский ручной работы, 300г",Хлеб и выпечка,4,73.99,0.03
100,CH-8_1-2025-04-24-000042,"Томаты черри ВАУ круглые красные, 200г",Овощи и фрукты,3,252.99,0.03
101,CH-8_1-2025-04-24-000043,"Хлебец АРНАУТ Ленинградский, 280г",Хлеб и выпечка,5,108.99,0.05
102,CH-8_1-2025-04-24-000044,"Биопродукт кефирный БИОБАЛАНС 1%, без змж, 930г",Молочные продукты,4,122.99,0.03
103,CH-8_1-2025-04-24-000045,"Сыр DORBLU с голубой плесенью 50%, без змж, 100г",Сыры,5,331.99,0.05
104,CH-8_1-2025-04-24-000045,"Хлебец АРНАУТ Ленинградский, 280г",Хлеб и выпечка,4,108.99,0.03
105,CH-8_1-2025-04-24-000046,"Коньяк САРАДЖИШВИЛИ ХО Грузинский марочный старый КС 10 лет 40%, п/у, 0.5л",Алкоголь,3,4499.9,0.03
106,CH-8_1-2025-04-24-000046,"Молоко пастеризованное ПРОСТОКВАШИНО 2,5%, без змж, 930мл",Молочные продукты,1,97.99,0.0
107,CH-8_1-2025-04-24-000046,"Хлебец АРНАУТ Ленинградский, 280г",Хлеб и выпечка,1,108.99,0.0
108,CH-8_1-2025-04-24-000047,"Водка FINLANDIA 40%, 0.7л",Алкоголь,5,1449.99,0.05
109,CH-8_1-2025-04-24-000047,"Коньяк САРАДЖИШВИЛИ ХО Грузинский марочный старый КС 10 лет 40%, п/у, 0.5л",Алкоголь,5,4499.9,0.05
110,CH-8_1-2025-04-24-000047,Виски JACK DANIEL'S Tennessee Whiskey 1л,Алкоголь,4,2899.99,0.03
111,CH-8_1-2025-04-24-000047,"Колбаса сыровяленая CASADEMONT Сальчичон Монтанья Экстра, 250г",Колбаса и сосиски,5,656.99,0.05
112,CH-8_1-2025-04-24-000048,"Биопродукт кефирный БИОБАЛАНС 1%, без змж, 930г",Молочные продукты,4,122.99,0.03
113,CH-8_1-2025-04-24-000048,"Сыр творожный BONFESTO Кремчиз 70%, без змж, 400г",Сыры,4,308.99,0.03
114,CH-8_1-2025-04-24-000049,"Сметана МЗ Пискаревский 15%, безмж, 450г",Молочные продукты,2,124.99,0.0
115,CH-8_1-2025-04-24-000050,"Сыр из козьего молока БЕЛОЕ ЗОЛОТО Грана Кози Леварден 50%, без змж, 150г",Сыры,3,417.99,0.03
116,CH-8_1-2025-04-24-000051,"Вино J.P.CHENET Делишес Медиум Свит красное полусладкое, 0.75л",Алкоголь,1,999.99,0.0
117,CH-8_1-2025-04-24-000052,"Молоко пастеризованное ПРОСТОКВАШИНО 2,5%, без змж, 930мл",Молочные продукты,1,97.99,0.0
118,CH-8_1-2025-04-24-000052,"Сыр УМАЛАТ Сулугуни 45%, без змж, 280г",Сыры,5,339.99,0.05
119,CH-8_1-2025-04-24-000053,"Сыр DORBLU с голубой плесенью 50%, без змж, 100г",Сыры,5,331.99,0.05
120,CH-8_1-2025-04-24-000054,"Сало БАХРУШИНЪ с гималайской солью, 280г",Колбаса и сосиски,4,436.99,0.03
121,CH-8_1-2025-04-24-000054,"Хлебец АРНАУТ Ленинградский, 280г",Хлеб и выпечка,1,108.99,0.0
122,CH-8_1-2025-04-24-000055,"Колбаса сыровяленая CASADEMONT Сальчичон Монтанья Экстра, 250г",Колбаса и сосиски,2,656.99,0.0
123,CH-8_1-2025-04-24-000056,"Сыр УМАЛАТ Сулугуни 45%, без змж, 280г",Сыры,2,339.99,0.0
